date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_dollar,adj_price,USD,EUR,GBP,JPY,CNY
2012-01-01,PHL,PHP,Philippines,118.0,44.005,2.6815134643790497,2007.362,2.6644231873631603,0.14094,-0.02777,0.11659000000000001,0.10116,0.14501
2012-01-01,POL,PLN,Poland,9.1,3.52045,2.58489681716826,12300.126,3.1404149009977798,-0.06687,-0.20485,-0.08678,-0.0994,-0.06354
2012-01-01,RUS,RUB,Russia,81.0,31.7693,2.54963124777694,10437.49,3.05427678479133,-0.05365,-0.19358,-0.07384,-0.08663,-0.05027
2012-01-01,SAU,SAR,Saudi Arabia,10.0,3.7502,2.66652445202923,16995.78,3.35756671698183,-0.09966,-0.23279,-0.11887,-0.13105,-0.09645
2012-01-01,SGP,SGD,Singapore,4.85,1.2928,3.7515470297029703,43116.689000000006,4.56553536724954,-0.06846000000000001,-0.2062,-0.08832999999999999,-0.10092999999999999,-0.06513
2012-01-01,ZAF,ZAR,South Africa,19.95,8.1304,2.45375381285054,7157.8009999999995,2.90260666126585,-0.041639999999999996,-0.18335,-0.06209,-0.07505,-0.03822
2012-01-01,KOR,KRW,South Korea,3700.0,1158.75,3.19309600862999,20590.962,3.52382690141901,0.027260000000000003,-0.12462999999999999,0.00535,-0.00854,0.030930000000000003
2012-01-01,SWE,SEK,Sweden,41.0,6.9338,5.91306354379994,48874.608,4.83181192151421,0.38735,0.18220999999999998,0.35775,0.33899,0.39231
2012-01-01,CHE,CHF,Switzerland,6.5,0.9551,6.805570097372001,67245.997,5.681401879270769,0.35798,0.15718,0.32900999999999997,0.31064,0.36283000000000004
2012-01-01,TWN,TWD,Taiwan,75.0,29.9795,2.50170950149269,18457.752,3.4251760158607203,-0.17198,-0.29441999999999996,-0.18965,-0.20085,-0.16902999999999999
2012-01-01,THA,THB,Thailand,78.0,31.75,2.4566929133858304,4991.525,2.8024266294060403,-0.0062,-0.15314,-0.0274,-0.040839999999999994,-0.00265
2012-01-01,TUR,TRY,Turkey,6.6,1.86295,3.54276819023592,10398.685,3.0524822368499303,0.31575,0.1212,0.28768,0.26989,0.32045
2012-01-01,USA,USD,United States,4.19722,1.0,4.19722,47283.633,4.75823684327479,0.0,-0.14786,-0.02134,-0.03486,0.0035700000000000003
2012-07-01,ARG,ARS,Argentina,19.0,4.56625,4.16096359156857,9138.177,3.00556800865508,0.48886,0.34071,0.38747,0.50965,0.5824
2012-07-01,AUS,AUD,Australia,4.56,0.9743264970000001,4.68015599908292,55589.549000000006,5.0128920590420405,0.00406,-0.09585,-0.06432,0.018080000000000002,0.06713999999999999
2012-07-01,BRA,BRL,Brazil,10.08,2.04215,4.935974340768309,10816.487,3.0780935742509703,0.72456,0.55296,0.60711,0.74864,0.83291
2012-07-01,GBR,GBP,Britain,2.69,0.646266197,4.1623715002999,36119.846,4.17153901815035,0.07307999999999999,-0.0337,0.0,0.08806,0.1405
2012-07-01,CAN,CAD,Canada,5.12,1.01945,5.02231595468145,46214.914000000004,4.607781736378169,0.17219,0.05555,0.09236,0.18855999999999998,0.24584
2012-07-01,CHL,CLP,Chile,2050.0,493.05,4.1577933272487595,11827.958,3.12180272593262,0.43233,0.28981,0.33479000000000003,0.45233,0.52232
2012-07-01,CHN,CNY,China,15.65,6.3885,2.4497143304375095,4382.1359999999995,2.8000430677787103,-0.05911,-0.15274000000000001,-0.12319000000000001,-0.04597,0.0
2012-07-01,COL,COP,Colombia,8600.0,1804.475,4.76592914836725,6273.371999999999,2.8817699004707005,0.77858,0.6016100000000001,0.65746,0.80342,0.89033
2012-07-01,CZE,CZK,Czech Republic,70.33,21.048000000000002,3.34141011022425,18288.284,3.4009757017736804,0.0566,-0.048530000000000004,-0.01535,0.07136,0.12299000000000002
2012-07-01,DNK,DKK,Denmark,28.5,6.1356,4.6450224916878495,56147.143,5.03698761958977,-0.00825,-0.10693,-0.07579,0.0056,0.054060000000000004
2012-07-01,EGY,EGP,Egypt,16.0,6.0665,2.63743509437072,2788.829,2.7311907750897,0.03852,-0.06481,-0.0322,0.053029999999999994,0.10377
2012-07-01,EUZ,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095,36947.0,4.20728319633251,0.1105,0.0,0.03487,0.12600999999999998,0.18027
2012-07-01,HKG,HKD,Hong Kong,16.5,7.75815,2.126795692272,31590.681,3.9758181720002996,-0.42471000000000003,-0.48195,-0.46388999999999997,-0.41668,-0.38856999999999997
2012-07-01,HUN,HUF,Hungary,830.0,238.2151,3.48424596089836,12879.296,3.16723466823318,0.18308,0.06536,0.10250999999999999,0.1996,0.25740999999999997
2012-07-01,IND,INR,India,89.0,56.165,1.58461675420636,1264.839,2.66533390912783,-0.36062,-0.42423999999999995,-0.40415999999999996,-0.35169,-0.32045
2012-07-01,IDN,IDR,Indonesia,24200.0,9482.5,2.55206960189823,3015.3740000000003,2.7409805661640094,0.00132,-0.09831000000000001,-0.06687,0.0153,0.06423
2012-07-01,ISR,ILS,Israel,11.9,4.07625,2.91934989267096,28685.616,3.8502802903110895,-0.18458,-0.26571999999999996,-0.24011,-0.1732,-0.13335
2012-07-01,JPN,JPY,Japan,320.0,78.22,4.09102531321913,42820.392,4.46109272899712,-0.01377,-0.11191,-0.08093,0.0,0.04819
2012-07-01,MYS,MYR,Malaysia,7.4,3.1735,2.33181030408067,8423.176,2.97467034855258,-0.15698,-0.24086,-0.21438000000000001,-0.1452,-0.10400999999999999
2012-07-01,MEX,MXN,Mexico,37.0,13.687000000000001,2.70329509753781,9565.962,3.02405407444652,-0.03863,-0.13429000000000002,-0.1041,-0.02521,0.021769999999999998
2012-07-01,NZL,NZD,New Zealand,5.1,1.273560876,4.004520000659951,32145.232999999997,3.99978227723254,0.07671,-0.03042,0.00339,0.09175,0.14436
2012-07-01,NOR,NOK,Norway,43.0,6.09205,7.05837936326852,84443.634,6.259776624096639,0.21264,0.09197999999999999,0.13005999999999998,0.22958,0.28883000000000003
2012-07-01,PAK,PKR,Pakistan,285.0,94.605,3.01252576502299,1049.749,2.6560391281255002,0.21978000000000003,0.09841,0.13672,0.23681999999999997,0.29641999999999996
2012-07-01,PHL,PHP,Philippines,118.0,42.2,2.7962085308056897,2007.362,2.69742088980658,0.11483,0.0039,0.03891,0.13039,0.18487
2012-07-01,POL,PLN,Poland,9.1,3.46035,2.6297917840680896,12300.126,3.14220673428405,-0.09994,-0.1895,-0.16122999999999998,-0.08737,-0.04339
2012-07-01,RUS,RUB,Russia,75.0,32.76525,2.28901046077781,10437.49,3.0617158062676095,-0.19598,-0.27598,-0.25073,-0.18475,-0.14545999999999998
2012-07-01,SAU,SAR,Saudi Arabia,10.0,3.75025,2.6664889007399504,16995.78,3.34512214454353,-0.14274,-0.22804000000000002,-0.20112,-0.13077,-0.08888
2012-07-01,SGP,SGD,Singapore,4.4,1.2585,3.49622566547477,43116.689000000006,4.4738967446494,-0.15957000000000002,-0.2432,-0.21681,-0.14784,-0.10677
2012-07-01,ZAF,ZAR,South Africa,19.95,8.4683,2.35584473861342,7157.8009999999995,2.91998912901275,-0.13234,-0.21866999999999998,-0.19142,-0.12022000000000001,-0.07782
2012-07-01,KOR,KRW,South Korea,3700.0,1151.0,3.2145960034752403,20590.962,3.50048236284059,-0.01239,-0.11066,-0.07965,0.0014,0.04966
2012-07-01,SWE,SEK,Sweden,39.97301987,6.9777,5.72868135202144,48874.608,4.72271629057971,0.30451,0.17471,0.21568,0.32273,0.38648000000000005
2012-07-01,CHE,CHF,Switzerland,6.5,0.9906,6.56167979002625,67245.997,5.5166073941345,0.27917,0.15189,0.19205999999999998,0.29704,0.35954
2012-07-01,TWN,TWD,Taiwan,75.0,30.1955,2.4838138133165497,18457.752,3.40829899875124,-0.21627,-0.29425,-0.26964,-0.20531999999999997,-0.16702999999999998
2012-07-01,THA,THB,Thailand,82.0,31.7,2.58675078864353,4991.525,2.8263768689792697,-0.01574,-0.11367999999999999,-0.08277000000000001,-0.00199,0.0461
2012-07-01,TUR,TRY,Turkey,8.25,1.8269,4.51584651595599,10398.685,3.06003890833282,0.58708,0.42916000000000004,0.479,0.60924,0.68679
2012-07-01,USA,USD,United States,4.3275,1.0,4.3275,47283.633,4.653964771656559,0.0,-0.0995,-0.0681,0.013969999999999998,0.06283
2013-01-01,ARG,ARS,Argentina,19.0,4.9765,3.81794433839044,10959.082,3.2561471460738503,0.31584,0.09142,0.23714000000000002,0.5993,0.3731
2013-01-01,AUS,AUD,Australia,4.7,0.959094615,4.90045499838408,66371.218,5.695454409891339,-0.03443,-0.1991,-0.09218,0.17357999999999998,0.00759
2013-01-01,BRA,BRL,Brazil,11.25,1.99335,5.6437655203551795,12788.551000000001,3.33668251869744,0.89815,0.57443,0.78462,1.30706,0.9807600000000001
2013-01-01,GBR,GBP,Britain,2.69,0.633211968,4.248182498028839,38811.424,4.48223993114405,0.06362000000000001,-0.11778,0.0,0.29275,0.1099
2013-01-01,CAN,CAD,Canada,5.41,1.0029,5.394356366537041,50496.043,4.99661057373469,0.21155,0.00492,0.13908,0.47255,0.26427
2013-01-01,CHL,CLP,Chile,2050.0,471.75,4.34552199258082,14403.111,3.40775734490282,0.43103,0.18697,0.34544,0.73931,0.49331
2013-01-01,CHN,CNY,China,16.0,6.2204,2.5721818532570295,5416.668000000001,3.0121635766752006,-0.0417,-0.20514000000000002,-0.09902000000000001,0.16474,0.0
2013-01-01,COL,COP,Colombia,8600.0,1773.175,4.85005710096296,7114.33,3.0868966504572097,0.7632,0.46248999999999996,0.65774,1.14304,0.83993
2013-01-01,CZE,CZK,Czech Republic,70.33,18.89495,3.72215856617774,20435.875,3.67332669682416,0.13714,-0.0568,0.06912,0.3821,0.18662
2013-01-01,DNK,DKK,Denmark,28.5,5.49795,5.18375030693258,59708.962,5.402174081296691,0.07683999999999999,-0.10680999999999999,0.012440000000000001,0.30882,0.12370999999999999
2013-01-01,EGY,EGP,Egypt,16.0,6.68575,2.3931496092435403,2931.827,2.9027779594029903,-0.07481,-0.2326,-0.13014,0.1245,-0.034539999999999994
2013-01-01,EUZ,EUR,Euro area,3.5948495719999998,0.7369468290000001,4.878031128620269,40137.01059,4.54059380867381,0.20561999999999997,0.0,0.13351,0.46533,0.25808000000000003
2013-01-01,HKG,HKD,Hong Kong,17.0,7.7591,2.19097575749765,34259.337,4.28185171862994,-0.42577,-0.52371,-0.46012,-0.30207,-0.40078
2013-01-01,HUN,HUF,Hungary,830.0,217.46935,3.81662979173847,14050.008999999998,3.39221338042781,0.26261999999999996,0.04729,0.1871,0.53462,0.31756999999999996
2013-01-01,IND,INR,India,89.0,53.395,1.66682273621126,1513.618,2.8403467346743194,-0.34144,-0.45376000000000005,-0.38083,-0.19957,-0.31278
2013-01-01,IDN,IDR,Indonesia,27939.0,9767.5,2.86040440235475,3511.7990000000004,2.9283090075548,0.09619,-0.09076000000000001,0.03063,0.33234,0.1439
2013-01-01,ISR,ILS,Israel,14.9,3.72455,4.00048327985931,32350.817000000003,4.19783642820437,0.06946000000000001,-0.11294000000000001,0.00549,0.29985,0.11599999999999999
2013-01-01,JPN,JPY,Japan,320.0,91.065,3.5139735353868105,45869.72,4.79295440536995,-0.17724,-0.31756,-0.22645,0.0,-0.14144
2013-01-01,MYS,MYR,Malaysia,7.95,3.083,2.5786571521245496,10084.608,3.2176517742257102,-0.10064,-0.25403000000000003,-0.15444000000000002,0.0931,-0.06151
2013-01-01,MEX,MXN,Mexico,37.0,12.7384,2.9046034038811803,10146.041,3.2203561269894903,0.01218,-0.16044,-0.04836,0.23023000000000002,0.056229999999999995
2013-01-01,NZL,NZD,New Zealand,5.2,1.202428906,4.32458000140592,35973.02,4.35729005563576,0.11379,-0.07616,0.04718,0.35373000000000004,0.16226
2013-01-01,NOR,NOK,Norway,43.0,5.4831,7.842279002753919,97607.32,7.070504281672929,0.24470999999999998,0.03243,0.17026,0.51285,0.29888000000000003
2013-01-01,PAK,PKR,Pakistan,290.0,97.665,2.96933394767829,1199.111,2.8265017673981805,0.17893,-0.02214,0.10840999999999999,0.4329,0.23023000000000002
2013-01-01,PER,PEN,Peru,10.0,2.5595,3.90701308849385,5904.494000000001,3.03363824975546,0.4453,0.19881,0.35885,0.75665,0.5082
2013-01-01,PHL,PHP,Philippines,118.0,40.6,2.9064039408867,2344.889,2.8769402597552003,0.13371,-0.05964,0.0659,0.37794,0.18305
2013-01-01,POL,PLN,Poland,9.1,3.092,2.94307891332471,13468.655,3.3666214950139506,-0.018969999999999997,-0.18628,-0.07764,0.19237,0.02373
2013-01-01,RUS,RUB,Russia,72.88,30.045,2.4256947911466096,12993.358,3.34569836321895,-0.18637,-0.32513000000000003,-0.23504,-0.0111,-0.15095999999999998
2013-01-01,SAU,SAR,Saudi Arabia,11.0,3.7502,2.93317689723215,21196.287,3.70680092555798,-0.11199,-0.26344,-0.16510999999999998,0.0793,-0.07335
2013-01-01,SGP,SGD,Singapore,4.5,1.23485,3.64416730777017,49270.872,4.94267710833429,-0.17260999999999999,-0.31372,-0.22209,0.00564,-0.1366
2013-01-01,ZAF,ZAR,South Africa,20.9,9.047,2.3101580634464502,8078.451,3.12933838846383,-0.17155,-0.31284,-0.2211,0.00692,-0.1355
2013-01-01,KOR,KRW,South Korea,3700.0,1085.475,3.40864598447684,22424.062,3.7608490220947,0.01712,-0.15635,-0.04371,0.23623000000000002,0.06138
2013-01-01,SWE,SEK,Sweden,40.55930138,6.3492,6.38809635544636,57638.234000000004,5.31101820432796,0.3498,0.1196,0.26907,0.64058,0.40854
2013-01-01,CHE,CHF,Switzerland,6.5,0.9123,7.12484928203442,83072.845,6.43067963309281,0.24336,0.0313,0.16899,0.51121,0.29746999999999996
2013-01-01,TWN,TWD,Taiwan,75.0,29.502,2.54220052877771,20082.918,3.65778911541933,-0.22005,-0.35307,-0.2667,-0.05202999999999999,-0.18611
2013-01-01,THA,THB,Thailand,87.0,29.755,2.9238783397748302,5394.714,3.0111971358278398,0.08967,-0.09617,0.0245,0.32442,0.1371
2013-01-01,TUR,TRY,Turkey,8.45,1.76875,4.7773851590106,10362.609,3.22988970453485,0.65989,0.3768,0.56061,1.01747,0.7321300000000001
2013-01-01,USA,USD,United States,4.367395833,1.0,4.367395833,48327.861,4.901164657304429,0.0,-0.17055,-0.05981,0.21541999999999997,0.043519999999999996
2013-07-01,ARG,ARS,Argentina,21.0,5.4125,3.87990762124711,10959.082,3.1222814939895804,0.28600000000000003,0.16451,0.33223,0.7923899999999999,0.3749
2013-07-01,AUS,AUD,Australia,5.035,1.089858863,4.61986425117506,66371.218,5.484971452436861,-0.12834,-0.21069000000000002,-0.09701,0.21489,-0.06809
2013-07-01,BRA,BRL,Brazil,12.0,2.27065,5.28483033492612,12788.551000000001,3.20028729466095,0.70897,0.54751,0.7704,1.38191,0.8271
2013-07-01,GBR,GBP,Britain,2.69,0.669142494,4.02007049936362,38811.424,4.30986337610001,-0.0347,-0.1259,0.0,0.34541,0.03203
2013-07-01,CAN,CAD,Canada,5.53,1.05125,5.260404280618309,50496.043,4.80807791848081,0.13224,0.02528,0.17294,0.57809,0.21051
2013-07-01,CHL,CLP,Chile,2000.0,508.155,3.93580698802531,14403.111,3.26912969949642,0.24593,0.12822,0.29072,0.73654,0.33205999999999997
2013-07-01,CHN,CNY,China,16.0,6.1341,2.60836960597317,5416.668000000001,2.8859613148981698,-0.06466000000000001,-0.15302000000000002,-0.031030000000000002,0.30365,0.0
2013-07-01,COL,COP,Colombia,8600.0,1921.0,4.47683498178032,7114.33,2.95834706375718,0.56608,0.41813,0.62238,1.18276,0.6743399999999999
2013-07-01,CZE,CZK,Czech Republic,70.45,20.1828,3.49059595298967,20435.875,3.52635766350204,0.024390000000000002,-0.07239,0.06121,0.42777,0.0952
2013-07-01,DNK,DKK,Denmark,28.5,5.8006,4.9132848326035194,59708.962,5.20090289836045,-0.022340000000000002,-0.11470999999999999,0.0128,0.36263,0.045239999999999995
2013-07-01,EGY,EGP,Egypt,16.75,7.00915,2.38973341988686,2931.827,2.7800114399639497,-0.1104,-0.19444,-0.07842,0.2399,-0.0489
2013-07-01,EUZ,EUR,Euro area,3.6238704889999998,0.777756173,4.65939148386547,40137.01059,4.36638439029166,0.10432999999999999,0.0,0.14403,0.53919,0.18067
2013-07-01,HKG,HKD,Hong Kong,17.0,7.75665,2.19166779473097,34259.337,4.1157692476066,-0.44892,-0.50098,-0.42911000000000005,-0.23192,-0.41081999999999996
2013-07-01,HUN,HUF,Hungary,860.0,228.46200000000002,3.7643021596589397,14050.008999999998,3.25407396243356,0.19715,0.08405,0.24019000000000001,0.66856,0.27991
2013-07-01,IND,INR,India,90.0,59.98,1.50050016672224,1513.618,2.71954114581612,-0.429,-0.48295,-0.40848,-0.20415999999999998,-0.38953000000000004
2013-07-01,IDN,IDR,Indonesia,27939.0,9965.0,2.80371299548419,3511.7990000000004,2.8047405718743397,0.03451,-0.06323,0.07169,0.44187,0.10602
2013-07-01,ISR,ILS,Israel,17.5,3.64595,4.79984640491504,32350.817000000003,4.03439283144579,0.23124,0.11492000000000001,0.2755,0.71606,0.31635
2013-07-01,JPN,JPY,Japan,320.0,100.105,3.1966435242994904,45869.72,4.61081847884048,-0.28252,-0.35031,-0.25673,0.0,-0.23293000000000003
2013-07-01,MYS,MYR,Malaysia,7.3,3.1805,2.2952365980191805,10084.608,3.0849952406907897,-0.23004000000000002,-0.30279,-0.20237,0.07314,-0.17682
2013-07-01,MEX,MXN,Mexico,37.0,12.94115,2.8590967572433703,10146.041,3.08761465121517,-0.041710000000000004,-0.13224,-0.007259999999999999,0.33564,0.02454
