date,EUR,CNY,JPY,GBP,THB
2014-12-03,0.8109642365,6.1432162842,119.3739356094,0.6375800827,32.8529721839
2014-12-04,0.8122816993,6.1552270327,119.9252700837,0.6385346438,32.912029892
2014-12-05,0.8089305938,6.1523216308,120.5549263873,0.6375182009,32.9372269859
2014-12-08,0.8157937673,6.1727851199,121.104584761,0.6399902105,33.0518844836
2014-12-09,0.8084727949,6.1887783976,119.6701430997,0.6388147789,32.9299054087
2014-12-10,0.8069722402,6.175435765,118.891220142,0.6373063267,32.8098773402
2014-12-11,0.8046346958,6.1889282266,118.4422272288,0.6378339234,32.822658513
2014-12-12,0.8032128514,6.1886746988,118.4016064257,0.6365461847,32.7903614458
2014-12-15,0.8047642041,6.1934653147,118.8395300177,0.6386608724,32.9398036375
2014-12-16,0.7976389886,6.1915928851,116.2877881471,0.6353194544,32.9440855069
2014-12-17,0.8033419023,6.197220437,117.1995501285,0.6372107969,32.9651349614
2014-12-18,0.814000814,6.216035816,118.8115588116,0.6402116402,32.8660968661
2014-12-19,0.8143985667,6.2220050493,119.2360941445,0.6390585553,32.8699405489
2014-12-22,0.8157272208,6.2216330859,119.9608450934,0.6402642956,32.859123909
2014-12-23,0.8187996397,6.2256611807,120.1997871121,0.6441496766,32.9026447228
2014-12-24,0.8183975775,6.2172845568,120.3617317293,0.6436696947,32.8742122923
2014-12-29,0.8198737394,6.2244814299,120.4886447487,0.6429449865,32.9777814217
2014-12-30,0.8223684211,6.2041118421,119.5805921053,0.6433388158,32.9103618421
2014-12-31,0.8236553826,6.2069022321,119.6194712132,0.6415451775,32.8720863191
2015-01-02,0.8303578842,6.2076725069,120.5762683717,0.6476791497,32.9569044258
2015-01-05,0.8392782207,6.2199748217,120.0167855644,0.6569030634,32.98111624
2015-01-06,0.8393486654,6.2130266913,118.9273124056,0.6582172234,32.9200940071
2015-01-07,0.845237089,6.2135068887,119.3221198546,0.6612289747,32.8898656073
2015-01-08,0.8497620666,6.2161794697,119.8164513936,0.6637491502,32.8798436438
2015-01-09,0.8465250148,6.2068060611,119.199187336,0.6602048591,32.8841107255
2015-01-12,0.8471704507,6.2007793968,119.0782785496,0.6600304981,32.8846153846
2015-01-13,0.8487523341,6.1982685452,118.4518757427,0.6592259379,32.8467153285
2015-01-14,0.8492569002,6.1968577495,116.7558386412,0.6584288747,32.7838641189
2015-01-15,0.8541168432,6.1931158182,116.5698667578,0.6552784421,32.745131534
2015-01-16,0.8629616845,6.2069382119,116.5516051087,0.6590438385,32.6182257508
2015-01-19,0.8616975442,6.2204222318,117.423524343,0.6604049978,32.5902628178
2015-01-20,0.863632438,6.2136626652,118.6371880128,0.6595560929,32.6841696174
2015-01-21,0.8625894937,6.2121107565,117.3725524023,0.6616924006,32.5601656172
2015-01-22,0.8607333448,6.2096746428,117.6622482355,0.6579445688,32.5796178344
2015-01-23,0.8930166101,6.2287908555,117.9853545276,0.6673513127,32.6102875513
2015-01-26,0.8893632159,6.2543578798,118.3119886162,0.6660885806,32.578263963
2015-01-27,0.8844861136,6.2447373076,117.7074119936,0.6609322484,32.5561648682
2015-01-28,0.8815232722,6.2472672779,117.8596614951,0.658145275,32.5502468265
2015-01-29,0.8837825895,6.2458683164,117.9231109147,0.6608484313,32.7485638533
2015-01-30,0.8845643521,6.2484741265,117.7178239717,0.6643962848,32.7775320655
2015-02-02,0.884173298,6.257382847,117.6480990274,0.665428824,32.5800176835
2015-02-03,0.8790436006,6.2570323488,117.3347398031,0.6627549226,32.6300984529
2015-02-04,0.8736676568,6.2489952822,117.4995631662,0.6566486109,32.6096452909
2015-02-05,0.8764241893,6.2495179667,117.4233128834,0.6557405784,32.6143733567
2015-02-06,0.873591334,6.2492356076,117.305844326,0.6528348039,32.5299205032
2015-02-09,0.8869179601,6.2463858093,118.5986696231,0.6576496674,32.644789357
2015-02-10,0.8851907586,6.2416570771,119.2086394618,0.6568115429,32.6352128884
2015-02-11,0.8838607036,6.2427081492,119.7631253314,0.6537033763,32.6400919215
2015-02-12,0.8827683616,6.2438206215,119.8093220339,0.6511299435,32.6950918079
2015-02-13,0.8786574115,6.2394341446,119.0229329584,0.6502943502,32.6254283455
2015-02-16,0.8765778401,6.2492987377,118.5659186536,0.6505084151,32.5920406732
2015-02-17,0.8760402979,6.2551905388,118.7998247919,0.6512483574,32.5746824354
2015-02-18,0.8793527963,6.2551002462,119.3193809356,0.6482588815,32.5800211045
2015-02-19,0.8781944322,6.2552911215,119.0129094582,0.6480196716,32.5493984368
2015-02-20,0.8851124093,6.2526110816,118.5254027261,0.6503805983,32.5517790759
2015-02-23,0.8851124093,6.2565055762,119.0476190476,0.6507346433,32.5597450876
2015-02-24,0.8827683616,6.2537076271,119.4915254237,0.6483050847,32.5600282486
2015-02-25,0.881367883,6.2599153887,118.9141547682,0.6458663846,32.530407192
2015-02-26,0.8836264028,6.2588141734,118.8830962269,0.6451356367,32.3142175488
2015-02-27,0.8896797153,6.2709074733,119.2615658363,0.6475088968,32.3274021352
2015-03-02,0.8907098958,6.2755856418,119.7737596865,0.649683798,32.3300970874
2015-03-03,0.8954154728,6.271758596,119.7528653295,0.651504298,32.352256447
2015-03-04,0.8989572096,6.2687882057,119.6961524631,0.6525530385,32.3948220065
2015-03-05,0.9034239769,6.2681362363,120.2457313217,0.6550727256,32.4193694101
2015-03-06,0.9121590805,6.2620633038,119.9306759099,0.6585788562,32.4099242908
2015-03-09,0.9208103131,6.264640884,120.9116022099,0.661694291,32.5699815838
2015-03-10,0.9312721177,6.2615012107,121.3354442168,0.6638107655,32.6876513317
2015-03-11,0.9453582908,6.2625259974,121.3178294574,0.6651068255,32.8880695784
2015-03-12,0.9422406483,6.2619429002,120.8800527655,0.6681428437,32.8116460944
2015-03-13,0.9458948165,6.2591751797,121.4623533863,0.6765512675,32.902005297
2015-03-16,0.9472387989,6.2624798712,121.2086767074,0.6754759875,32.9288623662
2015-03-17,0.9402914904,6.2499294781,121.2035731077,0.6769628585,32.926187118
2015-03-18,0.9441087613,6.229418429,121.1763595166,0.6825906344,32.9286253776
2015-03-19,0.9365926758,6.194623958,120.9328463051,0.6727545191,32.7779338766
2015-03-20,0.9279881218,6.2048997773,120.8797327394,0.6732553823,32.690237565
2015-03-23,0.9164222874,6.2144428152,119.8680351906,0.6706378299,32.5302419355
2015-03-24,0.9132420091,6.2083105023,119.5342465753,0.6706849315,32.4831050228
2015-03-25,0.9103322713,6.2124715521,119.3718707328,0.6704597178,32.5125170687
2015-03-26,0.9113278046,6.2128861752,119.0832042286,0.6717397248,32.5453385583
2015-03-27,0.9211495947,6.2157332351,119.1875460575,0.6722549742,32.5488209285
2015-03-30,0.9220839096,6.2078377132,119.8893499308,0.675703089,32.5753803596
2015-03-31,0.9294544103,6.2003903709,119.8531462032,0.6759921926,32.5476345385
2015-04-01,0.929800093,6.1982333798,120.2138540214,0.6773593677,32.510460251
2015-04-02,0.9233610342,6.1962142198,119.6583564174,0.6755309326,32.4903047091
2015-04-07,0.9219138932,6.1990412096,120.1530377063,0.6717064626,32.5758274177
2015-04-08,0.920640766,6.2030012889,119.7661572454,0.6687534524,32.5603019702
2015-04-09,0.9281603861,6.2059587897,119.9368850937,0.6745869686,32.5301652125
2015-04-10,0.9460737938,6.2087038789,120.454115421,0.6853358562,32.5591296121
2015-04-13,0.9476876422,6.2122820318,120.5458680819,0.6837566338,32.5777103867
2015-04-14,0.9466111321,6.2128928436,119.907232109,0.6831692541,32.4602423324
2015-04-15,0.945268929,6.2051233576,119.5954248984,0.6775687683,32.4482465261
2015-04-16,0.9336196434,6.1970871067,119.1672112781,0.6711791616,32.4050042013
2015-04-17,0.9247272055,6.196874422,118.7812095432,0.6657111152,32.358054374
2015-04-20,0.9325748391,6.205632752,119.0711554602,0.6710342255,32.3901893127
2015-04-21,0.9345794393,6.201682243,119.3925233645,0.671682243,32.3654205607
2015-04-22,0.9308386857,6.194079866,119.5662291725,0.663594899,32.3596760681
2015-04-23,0.9283327144,6.1979205347,120.0891199406,0.6656145563,32.4572966951
2015-04-24,0.9238728751,6.1948447894,119.512195122,0.6614005913,32.5498891353
2015-04-27,0.9240436149,6.219829976,119.4141563482,0.661800037,32.6982073554
2015-04-28,0.915164272,6.2053628626,119.0537201428,0.6543424545,32.5899148897
2015-04-29,0.9089256499,6.1998727504,119.2510452645,0.6508816579,32.850390838
2015-04-30,0.8916629514,6.2031208203,118.8230049041,0.6479714668,32.9701292911
2015-05-04,0.8967001435,6.2092001435,120.2205882353,0.6616571019,33.3195839311
2015-05-05,0.8995232527,6.2022128272,120.4641539984,0.6611495907,33.4001978951
2015-05-06,0.8904719501,6.2003561888,119.8486197685,0.6568121104,33.2796081923
2015-05-07,0.8845643521,6.2033613445,119.1685095091,0.6567890314,33.5842547545
2015-05-08,0.8911861688,6.2061313608,120.2210141699,0.6487835309,33.505926388
2015-05-11,0.8975049363,6.2101956561,119.9425596841,0.6458445521,33.6752827141
2015-05-12,0.8897588753,6.2124744194,119.9839843402,0.6374232583,33.7565619717
2015-05-13,0.8911861688,6.2046163444,119.6952143303,0.6393369575,33.5629623028
2015-05-14,0.8757334267,6.2012435415,119.2048340485,0.6332428409,33.4889219722
2015-05-15,0.8827683616,6.2039194915,119.8622881356,0.6365642655,33.6069915254
2015-05-18,0.8780402142,6.2043199579,119.7032224076,0.6383352358,33.3453332163
2015-05-19,0.8944543828,6.2060822898,120.1788908766,0.6456618962,33.4302325581
2015-05-20,0.8994423457,6.2038136355,120.9120345386,0.6437308869,33.5797805361
2015-05-21,0.8982304859,6.195993892,121.0724872002,0.637653822,33.4168687685
2015-05-22,0.8957362952,6.1979577212,120.9333572196,0.6393765675,33.3590111071
2015-05-25,0.9109127346,6.2031335398,121.506649663,0.6467480415,33.596283476
2015-05-26,0.9152480322,6.2040087864,122.7073036793,0.6494600037,33.6802123375
2015-05-27,0.9205560158,6.1988400994,123.6951118476,0.6508331032,33.8552885943
2015-05-28,0.9177679883,6.201174743,124.2290748899,0.6538179148,33.8738986784
2015-05-29,0.9115770283,6.1981768459,123.9288969918,0.6554238833,33.7347310848
2015-06-01,0.9137426901,6.1958150585,124.077119883,0.6572094298,33.699744152
2015-06-02,0.9067005168,6.1980233929,124.689455073,0.6567231843,33.7791277541
2015-06-03,0.8981498114,6.1995688881,124.3578228849,0.6534039878,33.6860068259
2015-06-04,0.8836264028,6.2010250066,124.1230007953,0.6498188566,33.7289034196
2015-06-05,0.8914244963,6.2039579248,124.7726867534,0.652255304,33.7216972722
2015-06-08,0.8958967927,6.2065938004,125.2822074897,0.6556172729,33.7699337036
2015-06-09,0.8889679083,6.2058849676,124.0643612766,0.6537469997,33.7283314072
2015-06-10,0.8866034223,6.2069332388,122.9630286373,0.6458019328,33.6412802553
2015-06-11,0.8903133903,6.2061075499,123.709045584,0.6469017094,33.7526709402
2015-06-12,0.8912655971,6.2081105169,123.6898395722,0.6457219251,33.7076648841
2015-06-15,0.8914244963,6.2090390444,123.4979497237,0.6448564807,33.7118916028
2015-06-16,0.8916629514,6.2105216228,123.4239857334,0.6403923317,33.6950512706
2015-06-17,0.8866034223,6.2071105594,123.9294263676,0.6356946538,33.7042290983
2015-06-18,0.8768853034,6.2071203087,122.7113293581,0.6284636969,33.6267976149
2015-06-19,0.8850340738,6.2093990619,123.1878927339,0.6313833083,33.6897070537
2015-06-22,0.8814455707,6.2094314676,123.2260907889,0.6319083297,33.6518289996
2015-06-23,0.8925383792,6.2066226348,123.8129239557,0.633791503,33.7549089611
2015-06-24,0.8918219923,6.2087755284,123.9008293945,0.6347988941,33.7777579595
2015-06-25,0.8923790826,6.209173657,123.6123505265,0.6359093343,33.7587006961
2015-06-26,0.8926977325,6.2089805392,123.7100517765,0.6358685949,33.8046777361
2015-06-29,0.8982304859,6.2086589419,122.8869127818,0.6363962993,33.8049043385
2015-06-30,0.8937349182,6.1994816337,122.4506211458,0.6358030208,33.7796049692
2015-07-01,0.9009009009,6.2016216216,123.0900900901,0.6387837838,33.8171171171
2015-07-02,0.9036688957,6.2045002711,123.6399783119,0.6418760166,33.8152900777
2015-07-03,0.9012256669,6.2054794521,122.9091564528,0.6400504686,33.779740447
2015-07-06,0.9084302326,6.2079396802,122.7380087209,0.6431686047,33.8453851744
2015-07-07,0.9148293843,6.212514866,122.4773579727,0.6474247553,33.9575519166
2015-07-08,0.9071117562,6.2090892598,121.4441219158,0.6506712627,34.0166908563
2015-07-09,0.9046499005,6.208793197,121.4944816356,0.6491767686,33.9243712683
2015-07-10,0.8940545373,6.2093875726,122.3781850693,0.6444345105,33.9302637461
2015-07-13,0.9050592814,6.2084351525,123.3595800525,0.6439496787,34.0293239207
2015-07-14,0.9065361255,6.20777808,123.3070437857,0.6421901913,34.0277400054
2015-07-15,0.9083477155,6.2091924789,123.489871923,0.6399309656,34.0757561995
2015-07-16,0.9202171713,6.2110978191,124.137296402,0.6424036073,34.2201159474
2015-07-17,0.9183579759,6.2094774543,123.9875103315,0.6412893746,34.1528147672
2015-07-20,0.9214891264,6.208809436,124.2443789163,0.64237007,34.4295982307
2015-07-21,0.9202171713,6.2095334499,124.3857550382,0.6429557376,34.4796171897
2015-07-22,0.9172628875,6.2094111172,123.8121445606,0.6404329481,34.6679508347
2015-07-23,0.9091735612,6.2095645059,123.7839803619,0.6404218565,34.7440676425
2015-07-24,0.9141603437,6.2087942225,124.0515586434,0.646219947,34.9510924216
2015-07-27,0.9043226623,6.2098028577,123.1958762887,0.6445107614,34.8932899258
2015-07-28,0.9070294785,6.2094331066,123.7732426304,0.6416326531,34.8997732426
2015-07-29,0.9066183137,6.2090661831,123.7533998187,0.6394378966,34.9519492294
2015-07-30,0.912825194,6.2096759471,124.3724326791,0.639890461,35.0853491556
2015-07-31,0.9118263883,6.2097200693,124.3184097748,0.64201696,35.1700556214
2015-08-03,0.9131586157,6.2096612182,124.2534928317,0.6417678751,35.0826408547
2015-08-04,0.9113278046,6.210061059,124.0043743735,0.6404356147,35.0387314317
2015-08-05,0.9188642837,6.2096848296,124.2580170909,0.6398052008,35.2347698245
2015-08-06,0.9186954525,6.2097381718,124.8874598071,0.6443729904,35.1704180064
2015-08-07,0.9139932365,6.2096700484,124.6960972489,0.644456631,35.1521798739
2015-08-10,0.9124087591,6.2096715328,124.6989051095,0.6451642336,35.1395985401
2015-08-11,0.9045680687,6.3250113071,124.8213478064,0.6411578471,35.289914066
2015-08-12,0.896458987,6.385835948,124.1147467503,0.6408785298,35.2496638279
2015-08-13,0.9001710325,6.3982356648,124.4306418219,0.6396615357,35.2777027635
2015-08-14,0.8951750067,6.3911914779,124.1607734312,0.6396025423,35.200071614
2015-08-17,0.9009009009,6.3948648649,124.5225225225,0.6400900901,35.372972973
2015-08-18,0.904159132,6.3942133816,124.2676311031,0.6367088608,35.5406871609
2015-08-19,0.905715062,6.3956163391,124.3637351689,0.6384385472,35.5946019382
2015-08-20,0.8942144326,6.3890726996,123.848698918,0.638290262,35.6380219977
2015-08-21,0.886446237,6.3880861626,122.6841592057,0.6380640014,35.6271607127
2015-08-24,0.8697921197,6.4048012525,119.8573540924,0.6351222058,35.7667217535
2015-08-25,0.8691117678,6.4128280897,119.7983660699,0.6335824787,35.5362419607
2015-08-26,0.8770391159,6.4093141554,119.6807577618,0.6414664094,35.6700578846
2015-08-27,0.8862105636,6.405618575,120.1878766395,0.6479971641,35.6451612903
2015-08-28,0.8874689386,6.389598864,120.837770678,0.6497160099,35.8883564075
2015-08-31,0.8916629514,6.3824342399,121.3285777976,0.648711547,35.8448506465
2015-09-01,0.88999644,6.3647205411,120.0338198647,0.6521893912,35.7467070132
2015-09-02,0.8884940027,6.3560195469,120.1332741004,0.6547312306,35.7618836073
2015-09-03,0.8905512512,6.35586428,120.2066078903,0.654109894,35.8847626681
2015-09-04,0.897827258,6.3558987251,119.2494164123,0.6567606393,35.8403663135
2015-09-07,0.8971828459,6.3658711645,119.406064956,0.6552574915,36.1143010946
2015-09-08,0.8958967927,6.367586454,119.8889087977,0.6489876366,36.0912022935
2015-09-09,0.8977466559,6.3782206661,120.8815872161,0.6509561002,36.0831313403
2015-09-10,0.8940545373,6.3772016093,121.0371032633,0.6495753241,36.108180599
2015-09-11,0.8874689386,6.3748668797,120.7135250266,0.6483848065,36.1501597444
2015-09-14,0.8845643521,6.3695709863,120.3361344538,0.6487394958,36.0398053958
2015-09-15,0.8833922261,6.3698763251,119.6466431095,0.6489399293,35.9496466431
2015-09-16,0.8906305664,6.3707695048,120.6359102244,0.6471767011,35.9698966869
2015-09-17,0.8840169731,6.3663366337,120.8981612447,0.6441389675,35.7469943423
2015-09-18,0.8757334267,6.3643051055,119.3712233996,0.6391102548,35.5512741921
2015-09-21,0.8888888889,6.3682666667,120.4444444444,0.6438222222,35.7946666667
2015-09-22,0.896458987,6.3764231286,119.9013895114,0.6475123263,36.0053787539
2015-09-23,0.8968609865,6.3825112108,120.2062780269,0.6544394619,36.130941704
2015-09-24,0.8896005693,6.3822613646,119.6334845654,0.6571479406,36.3401832577
2015-09-25,0.8967805578,6.3744955609,120.993632858,0.6589095148,36.1599856515
2015-09-28,0.8952551477,6.3651745748,120.0805729633,0.6581915846,36.3500447628
2015-09-29,0.8925383792,6.3652267047,119.9393073902,0.659675116,36.4441270975
2015-09-30,0.8926180487,6.3559760778,120.2267249844,0.659198429,36.3402660002
2015-10-01,0.8966197436,6.3571236439,119.7525329508,0.6605397651,36.4296601811
2015-10-02,0.8960573477,6.357078853,120.2867383513,0.6593189964,36.6003584229
2015-10-05,0.88999644,6.3560875756,120.2118191527,0.6587753649,36.3599145603
2015-10-06,0.8909479686,6.3576265146,120.340342124,0.659212402,36.3221667855
2015-10-07,0.8876264868,6.3572696609,120.0958636606,0.653115569,35.8609976922
2015-10-08,0.8885729518,6.3539186067,119.8862626622,0.6545228363,35.9872045495
2015-10-09,0.8801267383,6.3451857067,120.2693187819,0.651909875,35.5500792114
2015-10-12,0.879275477,6.323485448,120.1178229139,0.6507517805,35.3503912776
2015-10-13,0.8791981713,6.3410409706,119.7116229998,0.6576402321,35.6356602778
2015-10-14,0.8764241893,6.3483786152,119.6143733567,0.6501314636,35.5241016652
2015-10-15,0.8742022904,6.3452224845,118.2183757321,0.6466474342,35.1577935134
2015-10-16,0.8802816901,6.3520246479,119.0580985915,0.6475352113,35.3063380282
2015-10-19,0.8823788935,6.3603635401,119.3770405012,0.6456366364,35.3595693991
2015-10-20,0.879275477,6.3484568715,119.7221489493,0.6464433307,35.4066649081
2015-10-21,0.8807468733,6.3491280606,120.0457988374,0.6472608772,35.5601550114
2015-10-22,0.8839388314,6.3580836206,119.7648722708,0.6465128613,35.5935649253
2015-10-23,0.9022013713,6.3505954529,120.7145434861,0.6491789968,35.4150126308
2015-10-26,0.9081827264,6.352102443,121.0244301153,0.6524384706,35.4500045409
2015-10-27,0.904077389,6.352499774,120.2965373836,0.6522014284,35.503119067
2015-10-28,0.902119982,6.3585024808,120.3247631935,0.6538565629,35.4695534506
2015-10-29,0.9149130833,6.3549862763,121.0430009149,0.6557182068,35.6733760293
2015-10-30,0.9076881184,6.3268584914,120.613597168,0.6519016066,35.5759281111
2015-11-02,0.9064539521,6.337382161,120.5765047136,0.6464829587,35.6018854242
2015-11-03,0.9110787172,6.3360969388,120.8545918367,0.6497357872,35.5758017493
2015-11-04,0.9144947417,6.3366255144,121.1248285322,0.6487425697,35.4604481024
2015-11-05,0.9188642837,6.3461361757,121.8873472388,0.6547826886,35.5618855095
2015-11-06,0.9204712813,6.3544734904,121.8796023564,0.660576215,35.5854197349
2015-11-09,0.9279881218,6.363121752,123.4966592428,0.6626763177,35.9354120267
2015-11-10,0.9336196434,6.3599103725,123.2191205303,0.6613761554,35.9303519746
2015-11-11,0.9331840239,6.367581187,123.086972751,0.6588279209,35.8771929825
2015-11-12,0.9323140034,6.3705015849,122.9908633228,0.658586612,35.9201939213
2015-11-13,0.9290226682,6.3737458194,122.6681531029,0.6568654775,35.9002229654
2015-11-16,0.9325748391,6.3722838758,123.1092045137,0.6582113215,35.9647486711
2015-11-17,0.9372071228,6.3772258669,123.2333645736,0.6576382381,35.9559512652
2015-11-18,0.9375585974,6.3804612788,123.4295893493,0.6571348209,35.9947496719
2015-11-19,0.9357162908,6.3857022551,123.140263872,0.6548142603,35.8603911294
2015-11-20,0.9356287425,6.384636976,122.8293413174,0.6558757485,35.7400823353
2015-11-23,0.9406452827,6.389427147,123.1492804064,0.6608033111,35.8696265638
2015-11-24,0.9388789785,6.3888836729,122.5424842738,0.6630363346,35.809783119
2015-11-25,0.9446438693,6.3868316645,122.7470243718,0.6629038353,35.7160400529
2015-11-26,0.9423294384,6.3894647569,122.5593667546,0.6622691293,35.7604598568
2015-11-27,0.9451795841,6.3941398866,122.6370510397,0.6643667297,35.8903591682
2015-11-30,0.945268929,6.3984308536,123.0929199357,0.6662255412,35.8502694016
2015-12-01,0.9433962264,6.3969811321,123.179245283,0.6637735849,35.8047169811
2015-12-02,0.9423294384,6.3986995854,123.1624575952,0.6651903505,35.8122879759
2015-12-03,0.9371192953,6.3979945647,123.3061568738,0.6674163621,35.8569955955
2015-12-04,0.9172628875,6.4026784076,122.9866079618,0.6605210053,35.8475509081
2015-12-07,0.9251549635,6.4081783699,123.4156721251,0.6639837173,35.8599315385
2015-12-08,0.9195402299,6.4179310345,122.8873563218,0.6685977011,35.9687356322
2015-12-09,0.9139932365,6.4276574353,122.5116534138,0.6627364957,35.9500959693
2015-12-10,0.9138261903,6.4347985013,121.5114685187,0.6611532487,36.0248560724
2015-12-11,0.9132420091,6.4580821918,121.4794520548,0.6597260274,36.0904109589
2015-12-14,0.9104980424,6.4580715651,120.6774105436,0.6610215788,36.1230993353
2015-12-15,0.9099181074,6.4619654231,120.991810737,0.6598726115,35.8753412193
2015-12-16,0.9146620324,6.4690386902,121.8146894722,0.6661483582,36.0660385987
2015-12-17,0.9224241306,6.4874089106,122.5163730283,0.6702333733,36.0898441103
2015-12-18,0.9228497601,6.4852344038,121.4470284238,0.6705980066,36.1526393503
2015-12-21,0.9199632015,6.4817847286,121.3707451702,0.6714351426,36.1195952162
2015-12-22,0.9130752374,6.4767165814,120.9094229364,0.6722059898,36.0701241782
2015-12-23,0.9160864786,6.4775558813,120.8501282521,0.6714913888,36.0599120557
2015-12-24,0.913492281,6.4748332877,120.4256874029,0.6706860327,36.0299625468
2015-12-28,0.9122422916,6.4873198321,120.4615945995,0.6708173691,36.1284437147
2015-12-29,0.9130752374,6.4887691746,120.4163623083,0.6757213294,36.0829072316
2015-12-30,0.9152480322,6.4900237964,120.5015559217,0.6754438953,36.0003660992
2015-12-31,0.9185266832,6.4855332047,120.391292367,0.6741526591,36.0503352622
2016-01-04,0.9175995596,6.5340429437,119.0860708387,0.6772802349,36.1598458433
2016-01-05,0.93057882,6.5209380235,119.0024195049,0.6815093988,36.1213474781
2016-01-06,0.9309253398,6.5525972817,118.4043939676,0.6836715695,36.2288214485
2016-01-07,0.9201324991,6.5947736474,117.5377254325,0.6859127714,36.2918660287
2016-01-08,0.9207255317,6.5902771384,118.3224380812,0.686115459,36.2646165178
2016-01-11,0.9184423218,6.5718221896,117.8637031594,0.6861223365,36.2702057311
2016-01-12,0.9228497601,6.5777039498,117.9309708379,0.6928755999,36.330749354
2016-01-13,0.924556213,6.5755362426,118.1028106509,0.693602071,36.2453772189
2016-01-14,0.9180207473,6.5922151841,117.7453410447,0.6949692463,36.309556596
2016-01-15,0.9162543522,6.5867692872,117.0973062122,0.6977276892,36.3798790544
2016-01-18,0.9181050312,6.5789570327,117.3154608887,0.70017444,36.2798384135
2016-01-19,0.9201324991,6.5785793154,117.8873757821,0.703652926,36.2789841737
2016-01-20,0.9168423948,6.5799944989,116.6957000092,0.705968644,36.2904556707
2016-01-21,0.9180207473,6.5790874874,116.9833838245,0.7085467732,36.2645735794
2016-01-22,0.9252405625,6.5788304959,118.2179866765,0.6981772761,36.0112879349
2016-01-25,0.9246417013,6.5793804901,118.4188626907,0.7017105871,35.9398982894
2016-01-26,0.9227646027,6.5806034881,118.3168773646,0.7021777245,35.8632462859
2016-01-27,0.9184423218,6.5779757531,118.3963997061,0.6976947098,35.7852681852
2016-01-28,0.9171787581,6.5766302852,118.8847106301,0.6991470238,35.8314225443
2016-01-29,0.9157509158,6.576007326,121.1080586081,0.6997252747,35.6895604396
2016-02-01,0.9187798603,6.57892319,121.269753767,0.6991914737,35.611907387
2016-02-02,0.9158347834,6.5799981683,120.7436578441,0.6947522667,35.7496107702
2016-02-03,0.9146620324,6.5778834721,119.4365681881,0.689014909,35.8538370072
2016-02-04,0.8923790826,6.5760306978,117.3389255756,0.6835177583,35.6523291094
2016-02-05,0.8926977325,6.5723977861,116.6845206213,0.6871540796,35.5097304053
2016-02-08,0.900819746,6.5755337357,116.304837402,0.6957931718,35.5454463562
2016-02-09,0.88999644,6.5792096832,114.8718405126,0.6937077252,35.4476682093
2016-02-10,0.8883361464,6.5743093186,114.9684640668,0.6869325753,35.3495602736
2016-02-11,0.8812902089,6.573719926,112.1882435886,0.6939279105,35.2472019036
2016-02-12,0.8869179601,6.5733037694,112.7006651885,0.6894456763,35.6
2016-02-15,0.8944543828,6.4942754919,114.1323792487,0.6905187835,35.6153846154
2016-02-16,0.8955758553,6.5145083289,113.756045137,0.6947877485,35.6349632814
2016-02-17,0.8979885057,6.527029454,114.1343390805,0.6989493534,35.630387931
2016-02-18,0.9022013713,6.5176831469,113.8307470227,0.6959852039,35.5665824612
2016-02-19,0.9012256669,6.5228911319,113.0136986301,0.700387527,35.7498197549
2016-02-22,0.9069472157,6.5217667332,113.2323598767,0.70962271,35.7500453474
2016-02-23,0.9089256499,6.5273586621,111.9069260135,0.7088256681,35.739865479
2016-02-24,0.910663874,6.5380202167,111.8841635552,0.7188325289,35.7098624898
2016-02-25,0.9068649678,6.5317856171,112.4603246577,0.7156978326,35.6597442641
2016-02-26,0.9085953116,6.5377067054,113.0474286753,0.7154733782,35.6496456478
2016-02-29,0.9184423218,6.5531778104,113.0969875092,0.7217119765,35.6603600294
2016-03-01,0.9197939662,6.5516924209,113.0794701987,0.7155997057,35.6043046358
2016-03-02,0.9211495947,6.5516764923,114.2870302137,0.7130619013,35.5701915991
2016-03-03,0.9173470324,6.5405008715,113.9620218329,0.7103476745,35.4802311715
2016-03-04,0.9115770283,6.515952598,113.7374658159,0.7063172288,35.3901549681
2016-03-07,0.9129918744,6.5170272985,113.6218387656,0.7070026477,35.4103898475
2016-03-08,0.9067827349,6.505622053,112.9851287631,0.7037359449,35.389916576
2016-03-09,0.9113278046,6.5128952884,112.6674564841,0.7029527021,35.2902579058
2016-03-10,0.9210647509,6.5199410519,114.092290688,0.706714562,35.2896748641
2016-03-11,0.9017132552,6.5030658251,113.7691614067,0.6996844004,35.1100090171
2016-03-14,0.8993614534,6.4960877777,113.6433132476,0.6963575861,35.0400215847
2016-03-15,0.9001710325,6.5114771807,112.8454406337,0.7053560176,35.1102709515
2016-03-16,0.9038322487,6.5238611714,113.593637021,0.7115871294,35.0686912509
2016-03-17,0.8840951286,6.4819202546,111.6435328441,0.6915215277,34.7900274069
2016-03-18,0.8866034223,6.4754854154,111.5258444898,0.6902650944,34.8399680823
2016-03-21,0.8872327211,6.479283116,111.7380889007,0.6947298376,34.9303522314
2016-03-22,0.8919015341,6.4922404567,111.6036389583,0.7027292187,34.9304316803
2016-03-23,0.8951750067,6.5032673888,112.801002596,0.7070539791,35.1902246889
2016-03-24,0.8965393581,6.5144342837,112.4350008965,0.7077102385,35.3299264838
2016-03-29,0.8933357156,6.51000536,113.5697695194,0.7008218689,35.4404145078
2016-03-30,0.8830801837,6.4788060756,112.4779229954,0.6939244083,35.2296008478
2016-03-31,0.8783487044,6.4570926658,112.3407992973,0.695256917,35.1497584541
