unid,wbid,country,year,ses,class,gdppc,yrseduc,region5,regionUN
528,NLD,Netherlands,1900,95.2702713,High(core),3424,5.809999943,NW Europe,West Europe
528,NLD,Netherlands,1910,93.91892242,High(core),3789,6.010000229,NW Europe,West Europe
528,NLD,Netherlands,1920,93.58107758,High(core),4220,6.289999962,NW Europe,West Europe
528,NLD,Netherlands,1930,94.25675964,High(core),5603,6.579999924,NW Europe,West Europe
528,NLD,Netherlands,1940,91.55405426,High(core),4831,6.96999979,NW Europe,West Europe
528,NLD,Netherlands,1950,91.21621704,High(core),5996,7.300000191,NW Europe,West Europe
528,NLD,Netherlands,1960,87.83783722,High(core),8287,6.250699997,NW Europe,West Europe
528,NLD,Netherlands,1970,92.2297287,High(core),11967,8.194999695,NW Europe,West Europe
528,NLD,Netherlands,1980,93.91892242,High(core),14705,8.933899879,NW Europe,West Europe
528,NLD,Netherlands,1990,92.2297287,High(core),32090.21094,10.13119984,NW Europe,West Europe
528,NLD,Netherlands,2000,90.20270538,High(core),41721.69531,10.72850037,NW Europe,West Europe
528,NLD,Netherlands,2010,89.52702332,High(core),45524.66406,11.02260017,NW Europe,West Europe
554,NZL,New Zealand,1880,94.93243408,High(core),3747,3.859999895,NW Europe,Offshoots
554,NZL,New Zealand,1890,95.94594574,High(core),3755,5.230000019,NW Europe,Offshoots
554,NZL,New Zealand,1900,98.3108139,High(core),4298,6.260000229,NW Europe,Offshoots
554,NZL,New Zealand,1910,98.98648834,High(core),5316,7.170000076,NW Europe,Offshoots
554,NZL,New Zealand,1920,98.98648834,High(core),5641,7.860000134,NW Europe,Offshoots
554,NZL,New Zealand,1930,95.94594574,High(core),4960,7.989999771,NW Europe,Offshoots
554,NZL,New Zealand,1940,96.62162018,High(core),6300,8.050000191,NW Europe,Offshoots
554,NZL,New Zealand,1950,96.28378296,High(core),8456,8.109999657,NW Europe,Offshoots
554,NZL,New Zealand,1960,97.97297668,High(core),9465,10.02009964,NW Europe,Offshoots
554,NZL,New Zealand,1970,96.28378296,High(core),11189,11.20979977,NW Europe,Offshoots
554,NZL,New Zealand,1980,92.90540314,High(core),12347,11.92389965,NW Europe,Offshoots
554,NZL,New Zealand,1990,91.21621704,High(core),24160.77539,11.75660038,NW Europe,Offshoots
554,NZL,New Zealand,2000,89.52702332,High(core),28264.56445,12.16409969,NW Europe,Offshoots
554,NZL,New Zealand,2010,89.52702332,High(core),32252.91797,12.68959999,NW Europe,Offshoots
558,NIC,Nicaragua,1880,41.89189148,Middle(semi-per),583.333313,0.779999971,L America,Central America
558,NIC,Nicaragua,1890,48.64864731,Middle(semi-per),680.666687,0.949999988,L America,Central America
558,NIC,Nicaragua,1900,45.94594574,Middle(semi-per),778,1.039999962,L America,Central America
558,NIC,Nicaragua,1910,47.29729843,Middle(semi-per),978,1.129999995,L America,Central America
558,NIC,Nicaragua,1920,49.66216278,Middle(semi-per),1264,1.169999957,L America,Central America
558,NIC,Nicaragua,1930,48.64864731,Middle(semi-per),1415,1.370000005,L America,Central America
558,NIC,Nicaragua,1940,45.94594574,Middle(semi-per),1372,1.519999981,L America,Central America
558,NIC,Nicaragua,1950,44.25675583,Middle(semi-per),1616,1.860000014,L America,Central America
558,NIC,Nicaragua,1960,42.56756592,Middle(semi-per),1983,2.208899975,L America,Central America
558,NIC,Nicaragua,1970,42.56756592,Middle(semi-per),2812,3.036200047,L America,Central America
558,NIC,Nicaragua,1980,34.12162018,Middle(semi-per),2154,3.316400051,L America,Central America
558,NIC,Nicaragua,1990,27.02702713,Low(periphery),3003.519043,4.361800194,L America,Central America
558,NIC,Nicaragua,2000,29.39189148,Low(periphery),3456.081787,5.419099808,L America,Central America
558,NIC,Nicaragua,2010,29.72973061,Low(periphery),4028.712158,6.742300034,L America,Central America
56,BEL,Belgium,1880,95.94594574,High(core),3065,4.78000021,NW Europe,West Europe
56,BEL,Belgium,1890,95.2702713,High(core),3428,5.179999828,NW Europe,West Europe
56,BEL,Belgium,1900,93.58107758,High(core),3731,5.170000076,NW Europe,West Europe
56,BEL,Belgium,1910,92.56756592,High(core),4064,5.329999924,NW Europe,West Europe
56,BEL,Belgium,1920,91.21621704,High(core),3962,5.559999943,NW Europe,West Europe
56,BEL,Belgium,1930,91.89189148,High(core),4979,5.900000095,NW Europe,West Europe
56,BEL,Belgium,1940,89.52702332,High(core),4562,6.079999924,NW Europe,West Europe
56,BEL,Belgium,1950,88.17567444,High(core),5462,6.260000229,NW Europe,West Europe
56,BEL,Belgium,1960,88.51351166,High(core),6952,6.947700024,NW Europe,West Europe
56,BEL,Belgium,1970,88.17567444,High(core),10611,7.51760006,NW Europe,West Europe
56,BEL,Belgium,1980,90.87837982,High(core),14467,8.089799881,NW Europe,West Europe
56,BEL,Belgium,1990,88.85134888,High(core),30701.20313,9.613599777,NW Europe,West Europe
56,BEL,Belgium,2000,87.5,High(core),37253.46875,10.16040039,NW Europe,West Europe
56,BEL,Belgium,2010,85.47297668,High(core),41086.5625,10.54529953,NW Europe,West Europe
562,NER,Niger,1880,5.067567348,Low(periphery),533.666687,0.07,Africa,West Africa
562,NER,Niger,1890,6.756756783,Low(periphery),567.333313,0.07,Africa,West Africa
562,NER,Niger,1900,5.405405521,Low(periphery),601,0.07,Africa,West Africa
562,NER,Niger,1910,5.743243217,Low(periphery),628.6923218,0.07,Africa,West Africa
562,NER,Niger,1920,14.18918896,Low(periphery),682.6296387,0.07,Africa,West Africa
562,NER,Niger,1930,11.14864826,Low(periphery),747.8148193,0.07,Africa,West Africa
562,NER,Niger,1940,10.1351347,Low(periphery),813,0.079999998,Africa,West Africa
562,NER,Niger,1950,7.432432652,Low(periphery),617,0.079999998,Africa,West Africa
562,NER,Niger,1960,10.81081104,Low(periphery),761,0.379299998,Africa,West Africa
562,NER,Niger,1970,8.108108521,Low(periphery),839,0.445100009,Africa,West Africa
562,NER,Niger,1980,5.743243217,Low(periphery),810,0.520299971,Africa,West Africa
562,NER,Niger,1990,4.391891956,Low(periphery),894.2512207,1.028300047,Africa,West Africa
562,NER,Niger,2000,2.364864826,Low(periphery),753.1856689,1.370399952,Africa,West Africa
562,NER,Niger,2010,1.689189196,Low(periphery),813.977417,1.837000012,Africa,West Africa
566,NGA,Nigeria,1880,24.66216278,Low(periphery),533.666687,0.699999988,Africa,West Africa
566,NGA,Nigeria,1890,20.27026939,Low(periphery),567.333313,0.699999988,Africa,West Africa
566,NGA,Nigeria,1900,23.98648643,Low(periphery),601,0.699999988,Africa,West Africa
566,NGA,Nigeria,1910,22.97297287,Low(periphery),628.6923218,0.699999988,Africa,West Africa
566,NGA,Nigeria,1920,23.98648643,Low(periphery),682.6296387,0.709999979,Africa,West Africa
566,NGA,Nigeria,1930,19.59459496,Low(periphery),747.8148193,0.74000001,Africa,West Africa
566,NGA,Nigeria,1940,25.33783722,Low(periphery),813,0.810000002,Africa,West Africa
566,NGA,Nigeria,1950,22.29729652,Low(periphery),753,0.889999986,Africa,West Africa
566,NGA,Nigeria,1960,19.59459496,Low(periphery),820,1.059999943,Africa,West Africa
566,NGA,Nigeria,1970,18.58108139,Low(periphery),1094,1.289999962,Africa,West Africa
566,NGA,Nigeria,1980,19.25675583,Low(periphery),1305,1.440000057,Africa,West Africa
566,NGA,Nigeria,1990,19.25675583,Low(periphery),3041.509277,2.630000114,Africa,West Africa
566,NGA,Nigeria,2000,21.62162209,Low(periphery),2848.150635,3.839999914,Africa,West Africa
566,NGA,Nigeria,2010,22.29729652,Low(periphery),5150.158691,4.25,Africa,West Africa
578,NOR,Norway,1880,90.5405426,High(core),1517,5.659999847,NW Europe,North Europe
578,NOR,Norway,1890,90.87837982,High(core),1709,5.710000038,NW Europe,North Europe
578,NOR,Norway,1900,89.1891861,High(core),1877,5.769999981,NW Europe,North Europe
578,NOR,Norway,1910,88.17567444,High(core),2186,5.980000019,NW Europe,North Europe
578,NOR,Norway,1920,89.52702332,High(core),2739,6.260000229,NW Europe,North Europe
578,NOR,Norway,1930,89.86486816,High(core),3627,6.46999979,NW Europe,North Europe
578,NOR,Norway,1940,90.5405426,High(core),4038,7.059999943,NW Europe,North Europe
578,NOR,Norway,1950,90.87837982,High(core),5430,7.340000153,NW Europe,North Europe
578,NOR,Norway,1960,91.55405426,High(core),7204,7.591400146,NW Europe,North Europe
578,NOR,Norway,1970,91.55405426,High(core),10027,8.496199608,NW Europe,North Europe
578,NOR,Norway,1980,93.24324036,High(core),15076,8.734000206,NW Europe,North Europe
578,NOR,Norway,1990,96.28378296,High(core),42829.63672,10.57240009,NW Europe,North Europe
578,NOR,Norway,2000,96.28378296,High(core),58066.58594,11.29049969,NW Europe,North Europe
578,NOR,Norway,2010,97.29729462,High(core),62268.01172,12.29650021,NW Europe,North Europe
591,PAN,Panama,1880,53.71621704,Middle(semi-per),583.333313,1.539999962,L America,Central America
591,PAN,Panama,1890,57.7702713,Middle(semi-per),680.666687,1.779999971,L America,Central America
591,PAN,Panama,1900,56.08108139,Middle(semi-per),778,2.029999971,L America,Central America
591,PAN,Panama,1910,61.14864731,Middle(semi-per),978,2.289999962,L America,Central America
591,PAN,Panama,1920,63.17567444,Middle(semi-per),1273.15625,2.549999952,L America,Central America
591,PAN,Panama,1930,66.55405426,Middle(semi-per),1609.09375,2.869999886,L America,Central America
591,PAN,Panama,1940,64.86486816,Middle(semi-per),1945.03125,3.410000086,L America,Central America
591,PAN,Panama,1950,60.13513565,Middle(semi-per),1916,3.920000076,L America,Central America
591,PAN,Panama,1960,60.13513565,Middle(semi-per),2391,4.592299938,L America,Central America
591,PAN,Panama,1970,59.45946121,Middle(semi-per),3814,5.199699879,L America,Central America
591,PAN,Panama,1980,60.47297287,Middle(semi-per),5082,5.883900166,L America,Central America
591,PAN,Panama,1990,60.81081009,Middle(semi-per),7815.682617,7.650000095,L America,Central America
591,PAN,Panama,2000,60.47297287,Middle(semi-per),10571.57031,8.735600471,L America,Central America
591,PAN,Panama,2010,63.17567444,Middle(semi-per),15419.3418,9.580300331,L America,Central America
600,PRY,Paraguay,1880,41.21621704,Middle(semi-per),583.333313,0.779999971,L America,South America
600,PRY,Paraguay,1890,46.28378296,Middle(semi-per),680.666687,0.930000007,L America,South America
600,PRY,Paraguay,1900,49.32432556,Middle(semi-per),778,1.100000024,L America,South America
600,PRY,Paraguay,1910,50.33783722,Middle(semi-per),978,1.370000005,L America,South America
600,PRY,Paraguay,1920,58.78378296,Middle(semi-per),1268.461548,1.809999943,L America,South America
600,PRY,Paraguay,1930,64.86486816,Middle(semi-per),1597.692261,2.559999943,L America,South America
600,PRY,Paraguay,1940,61.14864731,Middle(semi-per),1752,3.150000095,L America,South America
600,PRY,Paraguay,1950,55.40540695,Middle(semi-per),1584,3.450000048,L America,South America
600,PRY,Paraguay,1960,46.28378296,Middle(semi-per),1555,3.426700115,L America,South America
600,PRY,Paraguay,1970,44.93243408,Middle(semi-per),1872,4.143099785,L America,South America
600,PRY,Paraguay,1980,48.31081009,Middle(semi-per),3301,4.68380022,L America,South America
600,PRY,Paraguay,1990,48.64864731,Middle(semi-per),6036.472656,6.127399921,L America,South America
600,PRY,Paraguay,2000,40.20270157,Middle(semi-per),6084.791016,6.248099804,L America,South America
600,PRY,Paraguay,2010,44.25675583,Middle(semi-per),7289.513672,8.528100014,L America,South America
604,PER,Peru,1880,55.40540695,Middle(semi-per),670.8461304,1.149999976,L America,South America
604,PER,Peru,1890,42.90540695,Middle(semi-per),599.6923218,1.210000038,L America,South America
604,PER,Peru,1900,42.90540695,Middle(semi-per),686,1.289999962,L America,South America
604,PER,Peru,1910,54.7297287,Middle(semi-per),981,1.429999948,L America,South America
604,PER,Peru,1920,53.04053879,Middle(semi-per),1226,1.669999957,L America,South America
604,PER,Peru,1930,60.47297287,Middle(semi-per),1663,1.870000005,L America,South America
604,PER,Peru,1940,57.7702713,Middle(semi-per),1911,2.210000038,L America,South America
604,PER,Peru,1950,59.45946121,Middle(semi-per),2308,2.779999971,L America,South America
604,PER,Peru,1960,57.09459305,Middle(semi-per),2969,3.487400055,L America,South America
604,PER,Peru,1970,56.41891861,Middle(semi-per),3854,4.597799778,L America,South America
604,PER,Peru,1980,56.75675583,Middle(semi-per),4263,5.488699913,L America,South America
604,PER,Peru,1990,51.35135269,Middle(semi-per),5312.68457,7.222199917,L America,South America
604,PER,Peru,2000,52.36486435,Middle(semi-per),6563.268066,8.324799538,L America,South America
604,PER,Peru,2010,53.04053879,Middle(semi-per),9956.556641,9.021900177,L America,South America
608,PHL,Philippines,1880,31.08108139,Low(periphery),639.3125,0.170000002,Asia,Southeast Asia
608,PHL,Philippines,1890,26.68918991,Low(periphery),654.625,0.200000003,Asia,Southeast Asia
608,PHL,Philippines,1900,21.28378296,Low(periphery),669.9375,0.230000004,Asia,Southeast Asia
608,PHL,Philippines,1910,29.39189148,Low(periphery),874,0.289999992,Asia,Southeast Asia
608,PHL,Philippines,1920,46.28378296,Middle(semi-per),1289,0.850000024,Asia,Southeast Asia
608,PHL,Philippines,1930,47.63513565,Middle(semi-per),1382,1.360000014,Asia,Southeast Asia
608,PHL,Philippines,1940,50.67567444,Middle(semi-per),1507,2.019999981,Asia,Southeast Asia
608,PHL,Philippines,1950,42.56756592,Middle(semi-per),1070,2.720000029,Asia,Southeast Asia
608,PHL,Philippines,1960,50.33783722,Middle(semi-per),1476,4.22300005,Asia,Southeast Asia
608,PHL,Philippines,1970,48.98648834,Middle(semi-per),1764,5.405600071,Asia,Southeast Asia
608,PHL,Philippines,1980,50.67567444,Middle(semi-per),2376,6.04489994,Asia,Southeast Asia
608,PHL,Philippines,1990,48.64864731,Middle(semi-per),4010.202881,7.465799809,Asia,Southeast Asia
608,PHL,Philippines,2000,45.94594574,Middle(semi-per),4224.113281,8.274499893,Asia,Southeast Asia
608,PHL,Philippines,2010,44.59459305,Middle(semi-per),5596.836914,8.971500397,Asia,Southeast Asia
620,PRT,Portugal,1880,61.48648834,Middle(semi-per),947,1.00999999,SE Europe,South Europe
620,PRT,Portugal,1890,64.52702332,Middle(semi-per),1128,1.309999943,SE Europe,South Europe
620,PRT,Portugal,1900,69.93243408,High(core),1302,1.669999957,SE Europe,South Europe
620,PRT,Portugal,1910,65.5405426,Middle(semi-per),1228,1.879999995,SE Europe,South Europe
620,PRT,Portugal,1920,59.12162018,Middle(semi-per),1229,2.079999924,SE Europe,South Europe
620,PRT,Portugal,1930,63.17567444,Middle(semi-per),1571,2.220000029,SE Europe,South Europe
620,PRT,Portugal,1940,56.08108139,Middle(semi-per),1615,2.400000095,SE Europe,South Europe
620,PRT,Portugal,1950,54.7297287,Middle(semi-per),2086,2.660000086,SE Europe,South Europe
620,PRT,Portugal,1960,55.40540695,Middle(semi-per),2956,3.19569993,SE Europe,South Europe
620,PRT,Portugal,1970,56.75675583,Middle(semi-per),5473,3.768199921,SE Europe,South Europe
620,PRT,Portugal,1980,62.83783722,Middle(semi-per),8044,4.697899818,SE Europe,South Europe
620,PRT,Portugal,1990,66.21621704,Middle(semi-per),20166.92773,6.778800011,SE Europe,South Europe
620,PRT,Portugal,2000,64.1891861,Middle(semi-per),25999.49023,7.343500137,SE Europe,South Europe
620,PRT,Portugal,2010,59.12162018,Middle(semi-per),27238.46094,7.992899895,SE Europe,South Europe
686,SEN,Senegal,1880,10.81081104,Low(periphery),533.666687,0.189999998,Africa,West Africa
686,SEN,Senegal,1890,15.87837791,Low(periphery),567.333313,0.209999993,Africa,West Africa
686,SEN,Senegal,1900,13.85135174,Low(periphery),601,0.230000004,Africa,West Africa
686,SEN,Senegal,1910,18.91891861,Low(periphery),628.6923218,0.25,Africa,West Africa
686,SEN,Senegal,1920,14.18918896,Low(periphery),682.6296387,0.270000011,Africa,West Africa
686,SEN,Senegal,1930,13.85135174,Low(periphery),747.8148193,0.289999992,Africa,West Africa
686,SEN,Senegal,1940,12.16216183,Low(periphery),813,0.310000002,Africa,West Africa
686,SEN,Senegal,1950,22.63513565,Low(periphery),1259,0.330000013,Africa,West Africa
686,SEN,Senegal,1960,36.14864731,Middle(semi-per),1445,1.856999993,Africa,West Africa
686,SEN,Senegal,1970,29.39189148,Low(periphery),1435,2.26699996,Africa,West Africa
686,SEN,Senegal,1980,26.35135078,Low(periphery),1268,2.528000116,Africa,West Africa
686,SEN,Senegal,1990,20.27026939,Low(periphery),1841.992798,3.466500044,Africa,West Africa
686,SEN,Senegal,2000,18.91891861,Low(periphery),1907.557373,4.216599941,Africa,West Africa
686,SEN,Senegal,2010,17.90540504,Low(periphery),2180.591309,5.198500156,Africa,West Africa
694,SLE,Sierra Leone,1880,19.93243217,Low(periphery),533.666687,0.300000012,Africa,West Africa
694,SLE,Sierra Leone,1890,19.93243217,Low(periphery),567.333313,0.300000012,Africa,West Africa
694,SLE,Sierra Leone,1900,15.5405407,Low(periphery),601,0.330000013,Africa,West Africa
694,SLE,Sierra Leone,1910,10.81081104,Low(periphery),628.6923218,0.330000013,Africa,West Africa
694,SLE,Sierra Leone,1920,14.18918896,Low(periphery),682.6296387,0.319999993,Africa,West Africa
694,SLE,Sierra Leone,1930,18.91891861,Low(periphery),747.8148193,0.319999993,Africa,West Africa
694,SLE,Sierra Leone,1940,18.24324417,Low(periphery),813,0.319999993,Africa,West Africa
694,SLE,Sierra Leone,1950,12.5,Low(periphery),656,0.340000004,Africa,West Africa
694,SLE,Sierra Leone,1960,14.52702713,Low(periphery),856,0.539300025,Africa,West Africa
694,SLE,Sierra Leone,1970,15.87837791,Low(periphery),1129,0.879999995,Africa,West Africa
694,SLE,Sierra Leone,1980,14.52702713,Low(periphery),1116,1.152899981,Africa,West Africa
694,SLE,Sierra Leone,1990,9.459459305,Low(periphery),1250.575195,2.218300104,Africa,West Africa
694,SLE,Sierra Leone,2000,7.432432652,Low(periphery),912.7425537,2.976799965,Africa,West Africa
694,SLE,Sierra Leone,2010,7.094594479,Low(periphery),1217.219238,3.709500074,Africa,West Africa
710,ZAF,South Africa,1880,67.56756592,High(core),1031.023315,1.309999943,Africa,South Africa
710,ZAF,South Africa,1890,71.62162018,High(core),1204.046509,1.480000019,Africa,South Africa
710,ZAF,South Africa,1900,71.28378296,High(core),1377.069824,1.690000057,Africa,South Africa
710,ZAF,South Africa,1910,71.9594574,High(core),1550.093018,1.919999957,Africa,South Africa
710,ZAF,South Africa,1920,71.62162018,High(core),1778.51355,2.25,Africa,South Africa
710,ZAF,South Africa,1930,71.9594574,High(core),2030.675659,2.730000019,Africa,South Africa
710,ZAF,South Africa,1940,71.9594574,High(core),2282.837891,3.220000029,Africa,South Africa
710,ZAF,South Africa,1950,67.90540314,High(core),2535,3.710000038,Africa,South Africa
710,ZAF,South Africa,1960,63.17567444,Middle(semi-per),3041,4.389999866,Africa,South Africa
710,ZAF,South Africa,1970,57.09459305,Middle(semi-per),4045,4.644599915,Africa,South Africa
710,ZAF,South Africa,1980,54.7297287,Middle(semi-per),4390,4.879899979,Africa,South Africa
710,ZAF,South Africa,1990,58.44594574,Middle(semi-per),9898.521484,6.79640007,Africa,South Africa
710,ZAF,South Africa,2000,53.04053879,Middle(semi-per),9715.621094,7.680600166,Africa,South Africa
710,ZAF,South Africa,2010,52.36486435,Middle(semi-per),12028.93359,8.557800293,Africa,South Africa
724,ESP,Spain,1880,86.48648834,High(core),1646,3.049999952,SE Europe,South Europe
724,ESP,Spain,1890,85.8108139,High(core),1624,3.680000067,SE Europe,South Europe
724,ESP,Spain,1900,85.8108139,High(core),1786,4.210000038,SE Europe,South Europe
724,ESP,Spain,1910,84.79729462,High(core),1895,4.630000114,SE Europe,South Europe
724,ESP,Spain,1920,84.12162018,High(core),2177,4.880000114,SE Europe,South Europe
724,ESP,Spain,1930,82.09459686,High(core),2620,4.989999771,SE Europe,South Europe
724,ESP,Spain,1940,73.64865112,High(core),2080,5.03000021,SE Europe,South Europe
724,ESP,Spain,1950,70.2702713,High(core),2189,5.079999924,SE Europe,South Europe
724,ESP,Spain,1960,58.10810852,Middle(semi-per),3072,3.296600103,SE Europe,South Europe
724,ESP,Spain,1970,68.24324036,High(core),6319,4.742499828,SE Europe,South Europe
724,ESP,Spain,1980,68.58107758,High(core),9203,5.181499958,SE Europe,South Europe
724,ESP,Spain,1990,67.56756592,High(core),23758.76172,6.638899803,SE Europe,South Europe
724,ESP,Spain,2000,77.70270538,High(core),29967.16602,9.339599609,SE Europe,South Europe
724,ESP,Spain,2010,80.40540314,High(core),32506.43359,10.38210011,SE Europe,South Europe
736,SDN,Sudan,1880,10.81081104,Low(periphery),533.666687,0.079999998,Africa,North Africa
736,SDN,Sudan,1890,10.1351347,Low(periphery),567.333313,0.100000001,Africa,North Africa
736,SDN,Sudan,1900,6.081080914,Low(periphery),601,0.119999997,Africa,North Africa
736,SDN,Sudan,1910,4.391891956,Low(periphery),628.6923218,0.140000001,Africa,North Africa
736,SDN,Sudan,1920,7.770270348,Low(periphery),682.6296387,0.159999996,Africa,North Africa
736,SDN,Sudan,1930,9.459459305,Low(periphery),747.8148193,0.180000007,Africa,North Africa
736,SDN,Sudan,1940,7.094594479,Low(periphery),813,0.200000003,Africa,North Africa
736,SDN,Sudan,1950,18.58108139,Low(periphery),821,0.49000001,Africa,North Africa
736,SDN,Sudan,1960,16.21621704,Low(periphery),1024,0.481999993,Africa,North Africa
736,SDN,Sudan,1970,10.81081104,Low(periphery),888,0.727500021,Africa,North Africa
736,SDN,Sudan,1980,9.459459305,Low(periphery),931,0.945500016,Africa,North Africa
736,SDN,Sudan,1990,13.51351357,Low(periphery),1743.446045,2.14560008,Africa,North Africa
736,SDN,Sudan,2000,14.18918896,Low(periphery),2286.658691,2.82130003,Africa,North Africa
736,SDN,Sudan,2010,14.52702713,Low(periphery),3366.096191,3.278000116,Africa,North Africa
752,SWE,Sweden,1880,89.86486816,High(core),1520,5.050000191,NW Europe,North Europe
752,SWE,Sweden,1890,90.5405426,High(core),1769,5.460000038,NW Europe,North Europe
752,SWE,Sweden,1900,90.87837982,High(core),2209,5.920000076,NW Europe,North Europe
752,SWE,Sweden,1910,92.2297287,High(core),2776,6.329999924,NW Europe,North Europe
752,SWE,Sweden,1920,92.90540314,High(core),3111,6.679999828,NW Europe,North Europe
752,SWE,Sweden,1930,93.24324036,High(core),4306,6.980000019,NW Europe,North Europe
752,SWE,Sweden,1940,93.91892242,High(core),5180,7.28000021,NW Europe,North Europe
752,SWE,Sweden,1950,92.90540314,High(core),6769,7.53000021,NW Europe,North Europe
752,SWE,Sweden,1960,91.89189148,High(core),8792,7.270199776,NW Europe,North Europe
752,SWE,Sweden,1970,92.90540314,High(core),13011,8.079299927,NW Europe,North Europe
752,SWE,Sweden,1980,93.91892242,High(core),15016,8.827300072,NW Europe,North Europe
752,SWE,Sweden,1990,90.87837982,High(core),30933.63281,10.19789982,NW Europe,North Europe
752,SWE,Sweden,2000,90.5405426,High(core),36854.86719,11.06709957,NW Europe,North Europe
752,SWE,Sweden,2010,90.20270538,High(core),42942.5625,11.56719971,NW Europe,North Europe
756,CHE,Switzerland,1880,97.97297668,High(core),2450,6.590000153,NW Europe,West Europe
756,CHE,Switzerland,1890,97.97297668,High(core),3182,6.909999847,NW Europe,West Europe
756,CHE,Switzerland,1900,98.64865112,High(core),3833,7.300000191,NW Europe,West Europe
756,CHE,Switzerland,1910,98.3108139,High(core),4331,7.539999962,NW Europe,West Europe
756,CHE,Switzerland,1920,96.9594574,High(core),4314,7.710000038,NW Europe,West Europe
756,CHE,Switzerland,1930,97.63513184,High(core),6246,7.840000153,NW Europe,West Europe
756,CHE,Switzerland,1940,97.97297668,High(core),6397,8.600000381,NW Europe,West Europe
756,CHE,Switzerland,1950,98.3108139,High(core),9064,8.960000038,NW Europe,West Europe
756,CHE,Switzerland,1960,95.2702713,High(core),12457,7.570000172,NW Europe,West Europe
756,CHE,Switzerland,1970,96.62162018,High(core),16904,8.700200081,NW Europe,West Europe
756,CHE,Switzerland,1980,97.63513184,High(core),18779,9.475500107,NW Europe,West Europe
756,CHE,Switzerland,1990,93.91892242,High(core),47768.35156,9.644800186,NW Europe,West Europe
756,CHE,Switzerland,2000,86.82432556,High(core),50314.07422,9.548500061,NW Europe,West Europe
756,CHE,Switzerland,2010,83.10810852,High(core),55541.67188,9.876299858,NW Europe,West Europe
760,SYR,Syria,1880,61.48648834,Middle(semi-per),961.6744385,1,Asia,West Asia
760,SYR,Syria,1890,60.47297287,Middle(semi-per),1079.348877,1.049999952,Asia,West Asia
760,SYR,Syria,1900,59.45946121,Middle(semi-per),1197.023315,1.110000014,Asia,West Asia
760,SYR,Syria,1910,58.44594574,Middle(semi-per),1314.697632,1.159999967,Asia,West Asia
760,SYR,Syria,1920,59.79729843,Middle(semi-per),1550.351318,1.220000029,Asia,West Asia
760,SYR,Syria,1930,56.75675583,Middle(semi-per),1836.567627,1.269999981,Asia,West Asia
760,SYR,Syria,1940,51.68918991,Middle(semi-per),2122.783691,1.350000024,Asia,West Asia
760,SYR,Syria,1950,51.35135269,Middle(semi-per),2409,1.549999952,Asia,West Asia
760,SYR,Syria,1960,44.59459305,Middle(semi-per),3023,1.374799967,Asia,West Asia
760,SYR,Syria,1970,42.2297287,Middle(semi-per),3540,2.209899902,Asia,West Asia
760,SYR,Syria,1980,50.33783722,Middle(semi-per),6508,2.815500021,Asia,West Asia
760,SYR,Syria,1990,38.51351166,Middle(semi-per),5701,4.663300037,Asia,West Asia
760,SYR,Syria,2000,35.81081009,Middle(semi-per),7368,4.634900093,Asia,West Asia
760,SYR,Syria,2010,32.7702713,Low(periphery),9227.240234,5.27820015,Asia,West Asia
76,BRA,Brazil,1880,60.13513565,Middle(semi-per),752,1.330000043,L America,South America
76,BRA,Brazil,1890,58.44594574,Middle(semi-per),794,1.409999967,L America,South America
76,BRA,Brazil,1900,45.94594574,Middle(semi-per),678,1.49000001,L America,South America
76,BRA,Brazil,1910,47.63513565,Middle(semi-per),769,1.570000052,L America,South America
76,BRA,Brazil,1920,49.32432556,Middle(semi-per),963,1.690000057,L America,South America
76,BRA,Brazil,1930,47.63513565,Middle(semi-per),1048,1.840000033,L America,South America
76,BRA,Brazil,1940,49.32432556,Middle(semi-per),1250,2.130000114,L America,South America
76,BRA,Brazil,1950,50.67567444,Middle(semi-per),1672,2.559999943,L America,South America
76,BRA,Brazil,1960,45.2702713,Middle(semi-per),2335,2.053499937,L America,South America
76,BRA,Brazil,1970,42.90540695,Middle(semi-per),3057,2.810899973,L America,South America
76,BRA,Brazil,1980,43.24324417,Middle(semi-per),5195,2.570199966,L America,South America
76,BRA,Brazil,1990,47.97297287,Middle(semi-per),10344.63672,4.462800026,L America,South America
76,BRA,Brazil,2000,49.32432556,Middle(semi-per),11370.72949,6.410699844,L America,South America
76,BRA,Brazil,2010,48.64864731,Middle(semi-per),14539.08496,7.53910017,L America,South America
764,THA,Thailand,1880,30.06756783,Low(periphery),696,0.100000001,Asia,Southeast Asia
764,THA,Thailand,1890,32.43243408,Low(periphery),784,0.140000001,Asia,Southeast Asia
764,THA,Thailand,1900,31.41891861,Low(periphery),808.7825928,0.189999998,Asia,Southeast Asia
764,THA,Thailand,1910,25.67567635,Low(periphery),833.5652466,0.230000004,Asia,Southeast Asia
764,THA,Thailand,1920,22.29729652,Low(periphery),820,0.280000001,Asia,Southeast Asia
764,THA,Thailand,1930,22.29729652,Low(periphery),796.666687,0.360000014,Asia,Southeast Asia
764,THA,Thailand,1940,29.39189148,Low(periphery),824.5,0.870000005,Asia,Southeast Asia
764,THA,Thailand,1950,30.40540504,Low(periphery),817,1.690000057,Asia,Southeast Asia
764,THA,Thailand,1960,43.91891861,Middle(semi-per),1078,4.190499783,Asia,Southeast Asia
764,THA,Thailand,1970,38.17567444,Middle(semi-per),1694,3.625200033,Asia,Southeast Asia
