mfg,model,regis,year,category_id,category_descr
PEUGEOT,2008 P24 BG,196,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PEUGEOT,3008 P84 AG,45,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PEUGEOT,3008 P84 BG,283,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PEUGEOT,5008 P87 AG,10,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PEUGEOT,5008 P87 BG,69,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 BOXSTER,13,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 BOXSTER GTS 4.0,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 BOXSTER PDK,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 BOXSTER T,10,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 CAYMAN,19,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 CAYMAN GT4,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 CAYMAN GT4 RS,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 CAYMAN PDK,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 CAYMAN T,12,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 CAYMAN T PDK,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 SPYDER,6,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,718 SPYDER MANTHEY RACING,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA,33,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA 4,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA 4 GTS,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA 4S,14,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA 4S CABRIOLET,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA CABRIOLET,4,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA COUPE,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA COUPE PDK,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA GTS,10,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA GTS COUPE PDK,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA S,32,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA S CABRIOLET,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA S COUPE,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 CARRERA S COUPE PDK,12,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 GT2 RS,7,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 GT3,16,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 GT3 PDK,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 GT3 RS,4,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 GT3 WITH T.P.,5,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 R,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 SPEEDSTER,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TARGA 4,5,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TARGA 4 GTS,9,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TARGA 4S,23,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TARGA 4S HERITAGE,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TARGA 4S HERITAGE DESIGN,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TARGA 4S PDK,5,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TURBO,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TURBO CABRIOLET,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TURBO S,7,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TURBO S CABRIOLET,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,911 TURBO S EXC. SERIES,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,BOXSTER 25 YEARS,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE COUPE,4,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE E HYBRID,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE E-HYBRID,255,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE E-HYBRID COUPE,430,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE E-HYBRID COUPE P.,9,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE E-HYBRID P.E.,9,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE E-HYBRID PLATINUM,6,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE E-HYBRID SUV,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE GTS COUPE,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE S COUPE,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE TURBO,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE TURBO COUPE,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYENNE TURBO GT,4,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,CAYMAN PDK,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,MACAN,114,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,MACAN 2.0,16,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,MACAN 2.0 PDK,17,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,MACAN 2.0L,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,MACAN GTS,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,MACAN S,15,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,MACAN T,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4 E-HYBRID,122,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4 E-HYBRID 10YR,5,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4 E-HYBRID EXEC.,47,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,9,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4 E-HYBRID P.E.,18,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4 E-HYBRID PLATINUM,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4 E-HYBRID S.T.,7,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4 E-HYBRID SPORT,5,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA 4S E-HYBRID,7,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA GTS SPORT TURIS,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,PANAMERA TURBO S,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN,89,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN 4 CROSS TURISMO,17,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN 4S,130,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN 4S CROSS TURISMO,14,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN 4S SPORT TURISMO,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN GTS,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN GTS SPORT TURISMO,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN SPORT TURISMO,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN TURBO,18,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN TURBO S,14,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PORSCHE,TAYCAN TURBO S CROSS TURISMO,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
PROTON,PREVE,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,Cullinan,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,Cullinan Black Badge,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,CULLINAN,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,CULLINAN BLACK BADGE,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,CULLINAN RIGHT HAND DRIVE,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,Dawn,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,Ghost,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,Ghost Extended Wheelbase,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,GHOST,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,GHOST EWB,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,PHANTOM SWB,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,PHANTOM VIII,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,SILVER CLOUD,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ROLLS-ROYCE,Wraith,4,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,BRZ,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,BRZ 2.0 RWD 6AT,6,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,BRZ 2.0 RWD 6MT,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,BRZ 2.4 RWD 6MT,4,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,BRZ 2.4 RWD EyeSight 6AT,6,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,FORESTER 2.0i-P,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,FORESTER 2.0i-S,66,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,FORESTER 2.0i-S ES,1597,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,LEVORG 1.6GT-S AWD CVT,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,NBR CHALLENGE S208 WRX STI,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,OUTBACK 2.5i-T EyeSight,55,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,WRX + L 2.0 AWD CVT,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,WRX 4D 2.0 AWD CVT,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,WRX 4D 2.4 AWD 6MT,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,WRX 4D 2.4 EyeSight AWD CVT,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,WRX STI + W2.5 AWD 6MT,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,WRX STI FINAL EDITION,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,WRX STI RA-R,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,WRX+L 2.0 AWD CVT,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,XV 2.0i,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,XV 2.0i-P,150,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,XV 2.0i-P ES,223,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUBARU,XV 2.0I AWD CVT,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,ไม่ระบุ,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI, SWIFT GL 1.2L CVT,4010,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CARRY 1.5L MT,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CELERIO GA 1.0L,836,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CELERIO GL 1.0L,2626,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CELERIO GLX 1.0L,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CELERIO GX 1.0L,817,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CIAZ GA MT,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CIAZ GL CVT,1474,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CIAZ GL MT,81,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CIAZ GL PLUS CVT,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CIAZ GLX 1.25L CVT,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CIAZ GLX CVT,72,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CIAZ RS 1.25L,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,CIAZ RS CVT,89,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,ERTIGA DREZA 1.4L,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,ERTIGA GL 1.4L,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,ERTIGA GL 1.5L,140,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,ERTIGA GX 1.4L,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,ERTIGA GX 1.5L,521,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,HUSTLER HYBRID X TURBO,7,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,JIMNY 1.5L 4AT,56,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,JIMNY SIERRA,9,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,JIMNY SIERRA JC,8,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,JIMNY XC,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SPACIA CUSTOM HYBRID XS,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SPACIA GEAR HYBRID XZ TURBO,7,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SPACIA GEAR MY STYLE HYBRID,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GA 1.25L MT,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GL 1.25L,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GL 1.25L CVT,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GL MAX EDITION,49,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GL PLUS 1.2L CVT,2472,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GL SPORTS EDITION,9,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GLX 1.25L CVT,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GLX 1.2L CVT,3026,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,SWIFT GLX-Navi 1.2L CVT,35,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SUZUKI,XL7 1.5L,2720,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SMART,FORTWO EQ BLUEDAWN COUPE,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SMART,FORTWO EQ COUPE,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SMART,FORTWO EQ EXCLUSIVE CABRIO,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SOKON,CRC5021CLS,4,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SOKON,CRC5021XXY,6,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SOKON,CRC5026XXYQ1,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
SHINERAY,T22,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ไม่ระบุ,17,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,1.8E,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,1.8V Navi,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,2.5 HV CD,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,2.5HV,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ACV40R-JEAGKT  A1,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ACV41R-JEPNKT  AB,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD,218,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID EXECUTIVE,9,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID G E-FOUR,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID G F,20,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID G F PACKAGE,113,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID S,5,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID S E-FOUR,64,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID S TYPE GOLD,21,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID SR C,6,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID SR C PACKAG,18,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID SR-C,28,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID SRC PACKAGE,205,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID X,20,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 HYBRID X E-FOUR,197,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 S C,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5 SC PACKAGE,183,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5L S C PACKAGE,62,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5L S TYPE GOLD III,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5L S WELCAB,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5L SC PACKAGE,178,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,"ALPHARD 2.5S ""TYPE GOLD II""",10,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,"ALPHARD 2.5S ""TYPE GOLD III""",1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,"ALPHARD 2.5S ""TYPE GOLD""",1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5S C PACKAGE,747,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5X,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 2.5X SIDE LIFT UP SEAT,7,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 3.5 GF,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD 3.5 VIP,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD GF HYBRID 2.5L,7,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD GRADE HV X HYBRID,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID 2.5 GF,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID 2.5 S TYPE GOLD,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID 2.5 SR C,1,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID GF,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID GF 2.5L,39,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID GF PACKAGE,40,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID GF PACKAGE 2.5L,4,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID S,6,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID S 2.5L,17,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID S 2.5L E-FOUR,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID S E-FOUR,3,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID S TYPE GOLD,25,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID S TYPE GOLD II,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID S TYPE GOLD III,2,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
TOYOTA,ALPHARD HYBRID SR C,14,2565,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
