mfg,model,regis,year,category_id,category_descr
HONDA,S2000,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HONDA,S660,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HONDA,STEP WAGON SPADA HYBRID,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HONDA,STEP WGN SPADA,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HONDA,STEP WGN SPADA HYBRID G,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HONDA,STEP WGN SPANDA HYBRID G,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HONDA,STEPWGN SPADA 1.5L,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HONDA,STEPWGN SPADA HYBRID G,12,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HYUNDAI,ELANTRA,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HYUNDAI,GRAND STAREX,272,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HYUNDAI,IONIQ EV,13,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HYUNDAI,KONA EV,7,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HYUNDAI,TUCSON,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HUMMER,ไม่ระบุ,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HUMMER,H1,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
HUMMER,H2,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,ไม่ระบุ,16,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,CAB4 LS 3.0,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,CAB4 SL 2.5,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,D-MAX,68145,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,D-MAX New Style,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,FRR90HNXXS,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,FTR34QXXXT,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,mu-X,10360,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFR54HY,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFR86JCMH3 (M),1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFR86JCMN2 (S),3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFR86JCQH4 (M),2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFR86JCQH5 (P),1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFR86JCQN4 (M),1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFR86JRMN1  (S),1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFS85HDQ7J  (M),1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
ISUZU,TFS87JCRH5 (M),1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,E-PACE 2.0L,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,E-PACE 2.0L T/C AWD AUTO,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,F-PACE 2.0L AWD AUTO PURE,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,F-PACE 2.0L I4D AWD AUTO,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,F-PACE 2.0L T/C AWD AUTO,14,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,F-TYPE 2.0L T/C RWD AUTO,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,F-TYPE 2.0L T/C RWD COUPE,4,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,F-TYPE 3.0L S/C RWD,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,F-TYPE S 3.0L V6,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,XE 2.0L I4P RWD AUTO R-SPORT,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,XE 2.0L RWD AUTO PRESTIGE,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,XE 2.0L T/C RWD AUTO,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,XF 2.0L RWD AUTO PRESTIGE,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,XF 2.0L T/C RWD AUTO,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,XF2.0L RWD AUTO PORTFOLIO,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,XJ S,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JAGUAR,XK140 ROADSTER,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JEEP,CHEROKEE 2.0D,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JEEP,COMPASS 2.0 LIMITED,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JEEP,WRANGLER,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JEEP,WRANGLER 2.2 OVERLAND,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JEEP,WRANGLER 2.2 SAHARA,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JEEP,WRANGLER SAHARA 2.2D,6,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JEEP,WRANGLER UNLIMITED SAHARA,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
JEEP CHEROKEE,ไม่ระบุ,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KIA,ไม่ระบุ,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KIA,GRAND CARNIVAL,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KIA,PICANTO 1.2EX,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KIA,PICANTO 1.2LX,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KIA,RIO,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KIA,RIO 1.4EX,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KIA,SOUL EV,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KIA,STINGER2.0,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
KTM,X-BOW,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAMBORGHINI,AVENTADOR S COUPE,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAMBORGHINI,AVENTADOR SV,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAMBORGHINI,HURACAN PERF SPYDER,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAMBORGHINI,HURACAN PERFORMANTE,4,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAMBORGHINI,HURACAN SPYDER,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAMBORGHINI,URUS,6,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAMBORGHINI,URUS SUV,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,DEFENDER 90,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,DEFENDER 90 HERITAGE,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,DEFENDER 90 STATION,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,DEFENDER WORKS V8 70TH,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,DISCOVERY 3.0L T/C 4WD SE,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,DISCOVERY 3.0L T/C AWD,6,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,DISCOVERY SPORT 2.0L HSE,4,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,DISCOVERY SPORT 2.0L T/C,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,FREELANDER 2 TD4,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER 2.0 P400E,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER 2.0L T/C PHEV,48,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER 3.0L AWD VOGUE,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER 4.4L T/C AWD,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER 5.0 V8,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER EVOQUE 2.0L,33,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER EVOQUE FIRST,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER EVOQUE2.0LTD4,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER P400E HYBRID,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER SDV8,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER SPORT 2.0 T/C,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER SPORT 2.0L,16,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER SPORT3.0LSDV6,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER VELAR 2.0L,30,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LAND ROVER,RANGE ROVER VOGUE P400E,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEYLAND,AUSTIN MINI,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,ไม่ระบุ,28,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,AYZ10R-AWXLBQ  L2,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,CT200h,7,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,ES300h,112,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,ES300H,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,GS250,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,GSE20R-AKTLHW  D3,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,IS300h,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,LEXUS RX300 LOW GRADE,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,LS350,6,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,LS500,4,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,LS500h,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,LX570 8 SEATS,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX200t,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300,8,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300 F-SPORT,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300 HYBRID,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300h,181,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300h Grand Luxury FF Black,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300h Grand Luxury FF Saddle,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300h Premium FF SaddleTan,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300H,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300H F SPORT,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,NX300H VERSION L,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,RC200t,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,RC300,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,RX200t,11,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,RX200t Premium,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,RX300,83,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,RX350,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
LEXUS,UX250h,58,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,GHIBLI DIESEL GRANLUSSO,8,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,GHIBLI S GRANSPORT,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,LEVANTE DIESEL,6,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,LEVANTE DIESEL GRANLUSSO,17,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,LEVANTE DIESEL GRANSPORT,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,LEVANTE GRANLUSSO,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,LEVANTE GRANSPORT,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,QUATTROPORTE,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,QUATTROPORTE DIESEL,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,QUATTROPORTE DIESEL GRANL,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,QUATTROPORTE GRANLUSSO,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,QUATTROPORTE S,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MASERATI,QUATTROPORTE S GRANLUSSO,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,ไม่ระบุ,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,Mazda BT-50,5,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,Mazda CX-5,7,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,Mazda CX-9,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MAZDA 2,43724,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MAZDA 3,4203,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MAZDA BT-50,2191,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MAZDA BT50,4,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MAZDA CX-3,2514,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MAZDA CX-5,4580,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MAZDA CX-8,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MAZDA MX-5,30,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,MX-5,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MAZDA,ROADSTER S LEATHER,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,HS,179,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,MG EXTENDER,55,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,MG GS,1359,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,MG3,69,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,MG5,826,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,MG6,30,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,New MG3,7718,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,ZS,13103,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MG,ZS EV,492,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,ไม่ระบุ,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,ATTRAGE,13533,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,CY3ASTHHRU,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,CY3ASTHHRU1,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,CY3ASTSHRU,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,CY4ASTXHRU1,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,KA4TXJYHZPRU,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,KA5TXJNHERU,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,KG4WGYPSRU,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,KG5WGNMERU,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,KG6WGYPYRU,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,KH4WGYNZRU,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,KH4WGYPZRU,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,L200 P 2.5 S-CAB LOW,5,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,MIRAGE,9242,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,PAJERO SPORT,13531,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,Triton D-Cab 2.5 DID (T/C)   G,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,TRITON,15835,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MITSUBISHI,XPANDER,15806,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MORRIS,MINI CLUBMAN,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper 5-Turer RHD,41,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper Clubman RHD,37,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper Countryman RHD,12,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper D 5-Turer RHD,11,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper D Clubman RHD,20,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper D RHD,21,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper Hatch RHD,65,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper RHD,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper S 5-Turer RHD,74,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper S 5-TURER RHD,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper S Cabrio RHD,25,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper S Clubman RHD,42,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper S Countryman,8,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper S Countryman RHD,603,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper S Hatch RHD,117,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,Cooper S RHD,7,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER 60 YEARS EDITION,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER COUNTRYMAN,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER D 5-TURER RHD,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER D COUNTRYMAN HIGHT,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER D COUNTRYMAN LOOK2,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER D RHD,4,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S 3-DOOR HATCH,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S 5-TURER RHD,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S 60 YEARS EDITION,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S CLUBMAN RHD,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S HATCH,3,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S HATCH 2.0,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S RHD,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER S60TH ANNIVERSARY,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER SD 5-TURER RHD,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER SD ALL4 COUNTRYMAN,9,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,COOPER SD RHD,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,JCW CONVERTIBLE,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,JCW HATCH SPORT,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,John Cooper Works All4 RH,8,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,John Cooper Works ALL4 Clubman,12,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,John Cooper Works Cabrio,18,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,John Cooper Works Hatch R,51,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,John Cooper Works RHD,5,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,MINI COOPER S ALL4 COUNTR,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,MINI COOPER S ALL4 PACEMA,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,MINI COOPER S RHD,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,MINI JOHN COOPER WORKS RH,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MINI,ONE RHD,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,ไม่ระบุ,6,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,280 GEL,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,280SL,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,300 GES,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,300GE,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,300GEL,1,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,300SL,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,A 180,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,A 200,30,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,A 250 SPORT,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
MERCEDES BENZ,A200 CGI AMG LINE,2,2562,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
